pop_cd,year,month,avg_score,avg_rat,new_avg_rat,sex,ages,monthly_spend_rat,population,total_avg_score,total_avg_rat,total_num_opencard,total_num_usecard,total_monthly_card_spend,total_monthly_lc,total_monthly_loan,total_monthly_bk_loan,total_monthly_cd_loan,total_monthly_installments_loan,total_monthly_insurance_loan,total_monthly_sbk_loan,total_loan_commitment,total_inst_rep_loanb,total_ls_rep_loanb,total_credit_loan,total_mortgage_loan,total_credit_card_payment,total_credit_card_installments_payment,total_debit_card_payment,total_monthly_spend,date
Y70,2017,10,839,3,1,남자,70대,4,1951000,1636889000,5853000,2594830.0,1521780.0,1287660000000,182867230000000,157523740000000,129741500000000,780400000000,2302180000000,2419240000000,624320000000,36639780000000,40541780000000,79308150000000,36542230000000,218726610000000,721870000000,265336000000,300454000000,1022324000000,2017-10-01
Y70,2017,11,839,3,1,남자,70대,4,1961000,1645279000,5883000,2608130.0,1529580.0,1215820000000,184451660000000,158723340000000,130681040000000,804010000000,2353200000000,2451250000000,647130000000,36749140000000,40984900000000,79930360000000,36807970000000,220357570000000,676545000000,243164000000,296111000000,972656000000,2017-11-01
Y70,2017,12,839,3,1,남자,70대,4,2011000,1687229000,6033000,2634410.0,1548470.0,1246820000000,190059610000000,163413860000000,134495680000000,844620000000,2433310000000,2574080000000,663630000000,37786690000000,42190780000000,82330340000000,37766580000000,226760360000000,709883000000,243331000000,293606000000,1003489000000,2017-12-01
Y75,2016,1,784,3,5,여자,70대,5,1638000,1284192000,4914000,3374280.0,2588040.0,753480000000,120081780000000,103488840000000,83701800000000,802620000000,1195740000000,2997540000000,343980000000,16461900000000,32137560000000,53824680000000,22293180000000,135118620000000,317772000000,219492000000,216216000000,533988000000,2016-01-01
Y75,2016,2,821,3,2,여자,70대,5,1686000,1384206000,5058000,1635420.0,809280.0,623820000000,123078000000000,105762780000000,86458080000000,623820000000,961020000000,2866200000000,354060000000,16135020000000,31814820000000,56969940000000,22609260000000,134880000000000,261330000000,175344000000,187146000000,448476000000,2016-02-01
Y75,2016,3,821,3,2,여자,70대,5,1689000,1386669000,5067000,1638330.0,827610.0,574260000000,123955710000000,106305660000000,86797710000000,641820000000,979620000000,2905080000000,371580000000,16298850000000,32006550000000,57138870000000,22565040000000,135964500000000,251661000000,157077000000,165522000000,417183000000,2016-03-01
Y75,2016,4,821,3,2,여자,70대,5,1695000,1391595000,5085000,1661100.0,830550.0,661050000000,125040150000000,106920600000000,87224700000000,661050000000,983100000000,2915400000000,372900000000,16339800000000,32289750000000,57409650000000,22475700000000,137210250000000,281370000000,186450000000,193230000000,474600000000,2016-04-01
Y75,2016,5,822,3,2,여자,70대,5,1699000,1396578000,5097000,1682010.0,849500.0,645620000000,125946870000000,107529710000000,87617430000000,679600000000,1002410000000,2956260000000,373780000000,16395350000000,32450900000000,57782990000000,22494760000000,138298600000000,280335000000,181793000000,183492000000,463827000000,2016-05-01
Y75,2016,6,822,3,2,여자,70대,5,1705000,1401510000,5115000,1687950.0,852500.0,682000000000,127534000000000,108420950000000,88199650000000,699050000000,1023000000000,3034900000000,409200000000,16470300000000,32787150000000,58208700000000,22659450000000,139605400000000,296670000000,190960000000,194370000000,491040000000,2016-06-01
Y75,2016,7,823,3,1,여자,70대,5,1714000,1410622000,5142000,1696860.0,857000.0,668460000000,128875660000000,109353200000000,88785200000000,737020000000,1028400000000,3016640000000,428500000000,16642940000000,33097340000000,58653080000000,22659080000000,141010780000000,298236000000,181684000000,188540000000,486776000000,2016-07-01
Y75,2016,8,823,3,1,여자,70대,5,1723000,1418029000,5169000,1723000.0,878730.0,706430000000,130103730000000,110254770000000,89354780000000,758120000000,1051030000000,3049710000000,482440000000,16730330000000,33477890000000,59047210000000,22760830000000,142233650000000,304971000000,198145000000,203314000000,508285000000,2016-08-01
Y75,2016,9,824,3,1,여자,70대,5,1734000,1428816000,5202000,1751340.0,884340.0,693600000000,131350500000000,111097380000000,89803860000000,780300000000,1075080000000,3103860000000,485520000000,16871820000000,33917040000000,59268120000000,22888800000000,143384460000000,308652000000,185538000000,199410000000,508062000000,2016-09-01
Y75,2016,10,824,3,1,여자,70대,5,1743000,1436232000,5229000,1760430.0,906360.0,732060000000,132781740000000,112144620000000,90479130000000,819210000000,1115520000000,3172260000000,505470000000,16994250000000,34337100000000,59732610000000,23007600000000,144947880000000,315483000000,212646000000,203931000000,519414000000,2016-10-01
Y75,2016,11,824,3,1,여자,70대,5,1752000,1443648000,5256000,1787040.0,911040.0,735840000000,134413440000000,113406960000000,91191600000000,858480000000,1138800000000,3258720000000,525600000000,17152080000000,34794720000000,60338880000000,23284080000000,146712480000000,311856000000,213744000000,210240000000,522096000000,2016-11-01
Y75,2016,12,825,3,1,여자,70대,5,1760000,1452000000,5280000,1795200.0,932800.0,721600000000,135836800000000,114488000000000,91854400000000,897600000000,1161600000000,3308800000000,545600000000,17265600000000,35270400000000,60772800000000,23584000000000,148192000000000,311520000000,204160000000,205920000000,517440000000,2016-12-01
Y75,2017,1,825,3,1,여자,70대,5,1769000,1459425000,5307000,1822070.0,955260.0000000001,742980000000,136743700000000,115374180000000,92359490000000,919880000000,1167540000000,3325720000000,548390000000,17548480000000,35574590000000,61048190000000,23704600000000,149533570000000,325496000000,208742000000,208742000000,534238000000,2017-01-01
Y75,2017,2,825,3,1,여자,70대,5,1779000,1467675000,5337000,1850160.0,960660.0000000001,729390000000,138441780000000,116382180000000,92810430000000,978450000000,1209720000000,3415680000000,551490000000,17718840000000,35971380000000,61411080000000,23838600000000,151037100000000,329115000000,201027000000,199248000000,528363000000,2017-02-01
Y75,2017,3,826,3,1,여자,70대,5,1797000,1484322000,5391000,1886850.0,988350.0000000001,682860000000,140435550000000,117703500000000,93731520000000,1024290000000,1239930000000,3486180000000,575040000000,17916090000000,36461130000000,61996500000000,24079800000000,153266130000000,291114000000,183294000000,208452000000,499566000000,2017-03-01
Y75,2017,4,826,3,1,여자,70대,5,1806000,1491756000,5418000,1914360.0,1011360.0000000001,812700000000,141536220000000,118347180000000,94020360000000,1083600000000,1246140000000,3539760000000,614040000000,18005820000000,36860460000000,62090280000000,24128160000000,154774200000000,350364000000,220332000000,242004000000,592368000000,2017-04-01
Y75,2017,5,826,3,1,여자,70대,5,1814000,1498364000,5442000,1940980.0,1015840.0000000001,780020000000,142598540000000,119143520000000,94473120000000,1106540000000,1287940000000,3555440000000,598620000000,18140000000000,37205140000000,62383460000000,24271320000000,156185400000000,344660000000,212238000000,223122000000,567782000000,2017-05-01
Y75,2017,6,826,3,1,여자,70대,4,1825000,1507450000,5475000,1971000.0000000002,1040249.9999999999,839500000000,143919500000000,120103250000000,95009500000000,1149750000000,1350500000000,3595250000000,620500000000,18231750000000,37668000000000,62761750000000,24363750000000,157680000000000,370475000000,228125000000,240900000000,611375000000,2017-06-01
Y75,2017,7,827,3,1,여자,70대,5,1836000,1518372000,5508000,1982880.0000000002,1046519.9999999999,807840000000,145062360000000,120845520000000,95508720000000,1156680000000,1377000000000,3616920000000,587520000000,18360000000000,38097000000000,62938080000000,24528960000000,158942520000000,367200000000,214812000000,225828000000,593028000000,2017-07-01
Y75,2017,8,827,3,1,여자,70대,5,1849000,1529123000,5547000,2033900.0000000002,1072420.0,832050000000,146459290000000,121738160000000,96129510000000,1183360000000,1405240000000,3624040000000,610170000000,18434530000000,38477690000000,63309760000000,24702640000000,160234340000000,371649000000,231125000000,229276000000,600925000000,2017-08-01
Y75,2017,9,827,3,1,여자,70대,5,1861000,1539047000,5583000,2065710.0000000002,1079380.0,818840000000,147521470000000,122472410000000,96585900000000,1209650000000,1451580000000,3647560000000,632740000000,18516950000000,38801850000000,63590370000000,25011840000000,161181210000000,366617000000,208432000000,243791000000,610408000000,2017-09-01
Y75,2017,10,827,3,1,여자,70대,4,1871000,1547317000,5613000,2095520.0000000002,1103890.0,898080000000,148763210000000,123411160000000,97086190000000,1216150000000,1478090000000,3667160000000,785820000000,18766130000000,39085190000000,63988200000000,25239790000000,162739580000000,394781000000,256327000000,246972000000,641753000000,2017-10-01
Y75,2017,11,828,3,1,여자,70대,5,1883000,1559124000,5649000,2127790.0,1129800.0,847350000000,150508190000000,124616940000000,97859510000000,1261610000000,1506400000000,3709510000000,847350000000,18698190000000,39580660000000,64681050000000,25439330000000,164367070000000,370951000000,235375000000,241024000000,611975000000,2017-11-01
Y75,2017,12,828,3,1,여자,70대,4,1933000,1600524000,5799000,2145630.0,1140470.0,889180000000,155026600000000,128215890000000,100651310000000,1295110000000,1565730000000,3827340000000,869850000000,19233350000000,40844290000000,66417880000000,26211480000000,169253480000000,386600000000,247424000000,255156000000,641756000000,2017-12-01
Y80,2016,1,793,3,4,남자,80대,5,723000,573339000,2169000,1185720.0,968820.0,238590000000,59365530000000,52460880000000,45115200000000,65070000000,253050000000,701310000000,108450000000,10996830000000,10584720000000,30749190000000,10859460000000,70564800000000,124356000000,41934000000,72300000000,196656000000,2016-01-01
Y80,2016,2,825,3,1,남자,80대,5,715000,589875000,2145000,371800.0,178750.0,193050000000,59888400000000,52638300000000,45402500000000,57200000000,214500000000,679250000000,107250000000,10696400000000,10596300000000,31238350000000,10603450000000,70448950000000,102245000000,32175000000,58630000000,160875000000,2016-02-01
Y80,2016,3,825,3,1,남자,80대,5,725000,598125000,2175000,377000.0,181250.0,181250000000,61269750000000,53911000000000,46465250000000,58000000000,217500000000,775750000000,108750000000,11012750000000,10824250000000,31958000000000,10940250000000,71789500000000,97150000000,29000000000,55100000000,152250000000,2016-03-01
Y80,2016,4,825,3,1,남자,80대,5,736000,607200000,2208000,382720.0,184000.0,206080000000,62552640000000,54876160000000,47243840000000,58880000000,228160000000,787520000000,110400000000,11165120000000,11076800000000,32523840000000,11172480000000,73173120000000,111872000000,35328000000,58880000000,170752000000,2016-04-01
Y80,2016,5,825,3,1,남자,80대,5,745000,614625000,2235000,387400.0,186250.0,208600000000,63645350000000,55770700000000,47978000000000,59600000000,238400000000,782250000000,111750000000,11309100000000,11301650000000,33040750000000,11286750000000,74388250000000,114730000000,34270000000,59600000000,174330000000,2016-05-01
Y80,2016,6,825,3,1,남자,80대,5,753000,621225000,2259000,391560.0,188250.0,210840000000,64607400000000,56392170000000,48470610000000,67770000000,248490000000,790650000000,120480000000,11438070000000,11430540000000,33395550000000,11407950000000,75307530000000,118974000000,36897000000,54969000000,173943000000,2016-06-01
Y80,2016,7,825,3,1,남자,80대,5,759000,626175000,2277000,394680.0,189750.0,212520000000,65812890000000,57350040000000,49251510000000,68310000000,235290000000,812130000000,121440000000,11650650000000,11620290000000,33950070000000,11476080000000,76590690000000,122958000000,35673000000,53889000000,176847000000,2016-07-01
Y80,2016,8,827,3,1,남자,80대,5,765000,632655000,2295000,397800.0,191250.0,229500000000,66562650000000,58009950000000,49755600000000,68850000000,244800000000,810900000000,137700000000,11811600000000,11803950000000,34264350000000,11566800000000,77532750000000,127755000000,39780000000,61965000000,189720000000,2016-08-01
Y80,2016,9,827,3,1,남자,80대,5,773000,639271000,2319000,409690.0,200980.0,224170000000,67421060000000,58647510000000,50268190000000,69570000000,247360000000,873490000000,139140000000,11935120000000,11989230000000,34591750000000,11656840000000,78312630000000,124453000000,36331000000,63386000000,187839000000,2016-09-01
Y80,2016,10,827,3,1,남자,80대,5,781000,645887000,2343000,413930.0,203060.0,249920000000,68649900000000,59668400000000,51108640000000,78100000000,242110000000,890340000000,140580000000,12175790000000,12175790000000,35176240000000,11824340000000,79599520000000,138237000000,49203000000,62480000000,200717000000,2016-10-01
Y80,2016,11,828,3,1,남자,80대,5,790000,654120000,2370000,418700.0,205400.0,244900000000,69994000000000,60751000000000,51942500000000,79000000000,252800000000,908500000000,150100000000,12418800000000,12513600000000,35676400000000,12015900000000,80959200000000,138250000000,44240000000,62410000000,200660000000,2016-11-01
Y80,2016,12,828,3,1,남자,80대,5,799000,661572000,2397000,423470.0,207740.0,231710000000,71294770000000,61794660000000,52781940000000,87890000000,255680000000,942820000000,167790000000,12592240000000,12760030000000,36298570000000,12312590000000,82257050000000,129438000000,42347000000,59925000000,189363000000,2016-12-01
Y80,2017,1,829,3,1,남자,80대,5,811000,672319000,2433000,429830.0,218970.0,251410000000,72868350000000,63152570000000,53980160000000,89210000000,259520000000,1005640000000,162200000000,12919230000000,13024660000000,37062700000000,12432630000000,84108810000000,142736000000,42172000000,66502000000,209238000000,2017-01-01
Y80,2017,2,829,3,1,남자,80대,5,822000,681438000,2466000,443880.00000000006,221940.00000000003,230160000000,74103300000000,64148880000000,54802740000000,98640000000,271260000000,994620000000,180840000000,13127340000000,13234200000000,37622940000000,12716340000000,85512660000000,134808000000,39456000000,55896000000,190704000000,2017-02-01
Y80,2017,3,829,3,1,남자,80대,5,832000,689728000,2496000,449280.00000000006,224640.00000000003,208000000000,75495680000000,65295360000000,55760640000000,108160000000,282880000000,998400000000,191360000000,13361920000000,13470080000000,38288640000000,12829440000000,87135360000000,117312000000,34944000000,55744000000,173056000000,2017-03-01
Y80,2017,4,829,3,1,남자,80대,5,844000,699676000,2532000,464200.00000000006,227880.00000000003,261640000000,76618320000000,66127400000000,56387640000000,109720000000,286960000000,1012800000000,211000000000,13579960000000,13664360000000,38697400000000,12820360000000,88687520000000,147700000000,44732000000,69208000000,216908000000,2017-04-01
Y80,2017,5,829,3,1,남자,80대,5,853000,707137000,2559000,469150.00000000006,230310.00000000003,298550000000,77153850000000,66397520000000,56545370000000,119420000000,307080000000,1032130000000,204720000000,13511520000000,13827130000000,38871210000000,13025310000000,89189680000000,185101000000,42650000000,70799000000,255900000000,2017-05-01
Y80,2017,6,829,3,1,남자,80대,5,861000,713769000,2583000,473550.00000000006,232470.00000000003,275520000000,78342390000000,67287150000000,57308160000000,120540000000,318570000000,1033200000000,198030000000,13681290000000,14068740000000,39339090000000,13052760000000,90396390000000,155841000000,47355000000,72324000000,228165000000,2017-06-01
Y80,2017,7,830,3,1,남자,80대,5,867000,719610000,2601000,476850.00000000006,234090.00000000003,277440000000,79087740000000,67738710000000,57724860000000,121380000000,320790000000,1014390000000,208080000000,13741950000000,14210130000000,39587220000000,13031010000000,91087020000000,162996000000,44217000000,70227000000,233223000000,2017-07-01
Y80,2017,8,830,3,1,남자,80대,5,874000,725420000,2622000,480700.00000000006,235980.00000000003,305900000000,79901080000000,68320580000000,58129740000000,122360000000,323380000000,1022580000000,218500000000,13835420000000,14386040000000,39898100000000,13179920000000,91866140000000,173052000000,50692000000,82156000000,255208000000,2017-08-01
Y80,2017,9,830,3,1,남자,80대,5,882000,732060000,2646000,493920.00000000006,246960.00000000003,291060000000,81029340000000,69069420000000,58776480000000,132300000000,317520000000,1023120000000,211680000000,14032620000000,14517720000000,40307400000000,13371120000000,92804040000000,162288000000,44982000000,83790000000,246078000000,2017-09-01
Y80,2017,10,830,3,1,남자,80대,5,890000,738700000,2670000,498400.00000000006,249200.00000000003,338200000000,81693100000000,69491200000000,59024800000000,133500000000,329300000000,1023500000000,258100000000,14168800000000,14569300000000,40530600000000,13483500000000,93378800000000,180670000000,62300000000,95230000000,275900000000,2017-10-01
Y80,2017,11,831,3,1,남자,80대,5,897000,745407000,2691000,511289.99999999994,251160.00000000003,287040000000,83026320000000,70288920000000,59722260000000,143520000000,322920000000,1013610000000,269100000000,14154660000000,14737710000000,41172300000000,13580580000000,94391310000000,156078000000,52923000000,78039000000,234117000000,2017-11-01
Y80,2017,12,831,3,1,남자,80대,5,947000,786957000,2841000,511380.00000000006,255690.00000000003,321980000000,88298280000000,74614130000000,63392180000000,151520000000,350390000000,1089050000000,284100000000,14972070000000,15720200000000,43685110000000,14356520000000,100078960000000,167619000000,55873000000,98488000000,266107000000,2017-12-01
Y85,2016,1,775,3,5,여자,80대,5,725000,561875000,2175000,1051250.0,928000.0,152250000000,55339250000000,47538250000000,40360750000000,108750000000,159500000000,986000000000,123250000000,6191500000000,12796250000000,28398250000000,10447250000000,57775250000000,62350000000,37700000000,52200000000,114550000000,2016-01-01
Y85,2016,2,814,3,2,여자,80대,5,744000,605616000,2232000,290160.0,111600.0,126480000000,58835520000000,50435760000000,43137120000000,89280000000,163680000000,944880000000,96720000000,6182640000000,13362240000000,30749520000000,11524560000000,60710400000000,52080000000,27528000000,46872000000,98952000000,2016-02-01
Y85,2016,3,814,3,2,여자,80대,5,756000,615384000,2268000,302400.0,113400.0,120960000000,60260760000000,51513840000000,44059680000000,90720000000,173880000000,975240000000,98280000000,6312600000000,13668480000000,31396680000000,11922120000000,61825680000000,49896000000,24948000000,46116000000,96012000000,2016-03-01
Y85,2016,4,814,3,2,여자,80대,5,769000,625966000,2307000,307600.0,123040.0,138420000000,61643040000000,52468870000000,44817320000000,92280000000,176870000000,1007390000000,99970000000,6459600000000,13972730000000,31882740000000,11981020000000,63065690000000,58444000000,29991000000,49985000000,108429000000,2016-04-01
Y85,2016,5,815,3,2,여자,80대,5,778000,634070000,2334000,311200.0,124480.0,140040000000,62971320000000,53464160000000,45559680000000,101140000000,186720000000,1042520000000,116700000000,6597440000000,14175160000000,32551520000000,11981200000000,64387280000000,56794000000,30342000000,52904000000,109698000000,2016-05-01
Y85,2016,6,815,3,2,여자,80대,5,788000,642220000,2364000,315200.0,126080.0,149720000000,64017120000000,54009520000000,45940400000000,102440000000,197000000000,1063800000000,118200000000,6705880000000,14333720000000,32812320000000,11890920000000,65057280000000,63040000000,32308000000,54372000000,117412000000,2016-06-01
Y85,2016,7,815,3,2,여자,80대,5,794000,647110000,2382000,317600.0,127040.0,142920000000,64718940000000,54492220000000,46266380000000,111160000000,182620000000,1151300000000,127040000000,6733120000000,14442860000000,33157440000000,11759140000000,65711440000000,61138000000,30172000000,51610000000,112748000000,2016-07-01
Y85,2016,8,816,3,2,여자,80대,5,801000,653616000,2403000,320400.0,128160.0,144180000000,65521800000000,55004670000000,46642230000000,112140000000,184230000000,1169460000000,152190000000,6808500000000,14602230000000,33433740000000,11870820000000,66266730000000,62478000000,32040000000,49662000000,112140000000,2016-08-01
Y85,2016,9,816,3,2,여자,80대,5,809000,660144000,2427000,331690.0,129440.0,153710000000,66378450000000,55683470000000,47116160000000,113260000000,194160000000,1189230000000,161800000000,6819870000000,14739980000000,33945640000000,11924660000000,67074190000000,63102000000,30742000000,59866000000,122968000000,2016-09-01
Y85,2016,10,816,3,2,여자,80대,5,817000,666672000,2451000,334970.0,130720.0,155230000000,67435180000000,56528230000000,47737310000000,130720000000,196080000000,1241840000000,163400000000,6969010000000,14918420000000,34452890000000,12009900000000,68162310000000,64543000000,36765000000,53922000000,118465000000,2016-10-01
Y85,2016,11,817,3,2,여자,80대,5,826000,674842000,2478000,338660.0,132160.0,156940000000,68599300000000,57324400000000,48271440000000,132160000000,206500000000,1255520000000,173460000000,7120120000000,15024940000000,34981100000000,12059600000000,69119680000000,65254000000,36344000000,55342000000,120596000000,2016-11-01
Y85,2016,12,817,3,2,여자,80대,5,835000,682195000,2505000,342350.0,133600.0,158650000000,69714150000000,58174450000000,48931000000000,141950000000,200400000000,1285900000000,208750000000,7256150000000,15305550000000,35412350000000,12282850000000,70064850000000,65130000000,35070000000,58450000000,123580000000,2016-12-01
Y85,2017,1,817,3,2,여자,80대,5,846000,691182000,2538000,355320.0,143820.0,160740000000,70793280000000,59101560000000,49584060000000,143820000000,203040000000,1336680000000,211500000000,7410960000000,15693300000000,35785800000000,12546180000000,71047080000000,67680000000,35532000000,57528000000,125208000000,2017-01-01
Y85,2017,2,817,3,2,여자,80대,5,859000,701803000,2577000,360780.0,146030.0,154620000000,72104460000000,59949610000000,50303040000000,163210000000,214750000000,1374400000000,223340000000,7507660000000,15951630000000,36258390000000,12816280000000,72070100000000,67002000000,33501000000,54117000000,121119000000,2017-02-01
Y85,2017,3,817,3,2,여자,80대,5,869000,709973000,2607000,373670.0,147730.0,139040000000,73282770000000,60699650000000,50932090000000,173800000000,217250000000,1381710000000,234630000000,7612440000000,16137330000000,36706560000000,12782990000000,73022070000000,59092000000,30415000000,49533000000,108625000000,2017-03-01
Y85,2017,4,817,3,2,여자,80대,5,883000,721411000,2649000,379690.0,150110.0,176600000000,74639990000000,61695210000000,51699650000000,185430000000,220750000000,1439290000000,264900000000,7743910000000,16379650000000,37306750000000,12847650000000,74348600000000,71523000000,37969000000,67108000000,138631000000,2017-04-01
Y85,2017,5,818,3,2,여자,80대,5,893000,730474000,2679000,383990.0,160740.0,169670000000,75601380000000,62376050000000,52285150000000,196460000000,223250000000,1446660000000,285760000000,7813750000000,16618730000000,37675670000000,12894920000000,75351340000000,69654000000,36613000000,63403000000,133057000000,2017-05-01
Y85,2017,6,818,3,2,여자,80대,5,902000,737836000,2706000,387860.0,162360.0,180400000000,76327240000000,62950580000000,52676800000000,198440000000,234520000000,1515360000000,288640000000,7865440000000,16795240000000,38010280000000,12835460000000,76155860000000,75768000000,39688000000,64944000000,140712000000,2017-06-01
Y85,2017,7,818,3,2,여자,80대,5,909000,743562000,2727000,399960.0,163620.0,172710000000,77065020000000,63457290000000,53194680000000,209070000000,236340000000,1545300000000,245430000000,7871940000000,17098290000000,38205270000000,12898710000000,76819590000000,74538000000,38178000000,59994000000,134532000000,2017-07-01
Y85,2017,8,818,3,2,여자,80대,5,918000,750924000,2754000,403920.0,165240.0,183600000000,77855580000000,63901980000000,53666280000000,211140000000,238680000000,1477980000000,266220000000,7894800000000,17175780000000,38537640000000,12980520000000,77359860000000,75276000000,39474000000,68850000000,144126000000,2017-08-01
Y85,2017,9,818,3,2,여자,80대,5,926000,757468000,2778000,416700.0,166680.0,175940000000,78691480000000,64357000000000,54013580000000,212980000000,250020000000,1490860000000,287060000000,7917300000000,17362500000000,38771620000000,13176980000000,77895120000000,75932000000,36114000000,63894000000,139826000000,2017-09-01
Y85,2017,10,818,3,2,여자,80대,5,934000,764012000,2802000,420300.0,168120.0,196140000000,79530100000000,64922340000000,54349460000000,224160000000,270860000000,1503740000000,401620000000,8060420000000,17521840000000,39013180000000,13309500000000,78642800000000,81258000000,45766000000,69116000000,150374000000,2017-10-01
Y85,2017,11,819,3,2,여자,80대,5,943000,772317000,2829000,433780.0,169740.0,188600000000,80890540000000,65774250000000,55090060000000,226320000000,282900000000,1518230000000,443210000000,8081510000000,17624670000000,39728590000000,13513190000000,79579770000000,75440000000,41492000000,71668000000,147108000000,2017-11-01
Y85,2017,12,819,3,2,여자,80대,5,996000,815724000,2988000,438240.0,179280.0,199200000000,85446840000000,69231960000000,57937320000000,249000000000,298800000000,1633440000000,428280000000,8555640000000,18595320000000,41722440000000,14183040000000,83713800000000,80676000000,43824000000,74700000000,155376000000,2017-12-01
