pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,total_avg_score,total_avg_rat,total_num_opencard,total_num_usecard,total_monthly_card_spend,total_monthly_lc,total_monthly_loan,total_monthly_bk_loan,total_monthly_cd_loan,total_monthly_installments_loan,total_monthly_insurance_loan,total_monthly_sbk_loan,total_loan_commitment,total_inst_rep_loanb,total_ls_rep_loanb,total_credit_loan,total_mortgage_loan,total_credit_card_payment,total_credit_card_installments_payment,total_debit_card_payment,total_monthly_spend,date
L067,2017,1,834,3,1,부산,70대,4,231000,192654000,693000,295680.0,168630.0,120120000000,18191250000000,15403080000000,11185020000000,127050000000,237930000000,510510000000,53130000000,2723490000000,4788630000000,7715400000000,3804570000000,19085220000000,56133000000,32802000000,31185000000,87318000000,2017-01-01
L067,2017,2,835,3,1,부산,70대,4,217000,181195000,651000,299460.0,171430.0,112840000000,17394720000000,14627970000000,10591770000000,123690000000,221340000000,488250000000,52080000000,2543240000000,4583040000000,7334600000000,3582670000000,18171580000000,53816000000,30597000000,28427000000,82243000000,2017-02-01
L067,2017,3,835,3,1,부산,70대,4,220000,183700000,660000,305800.0,173800.0,105600000000,17787000000000,14880800000000,10830600000000,129800000000,222200000000,490600000000,48400000000,2585000000000,4716800000000,7407400000000,3731200000000,18482200000000,49720000000,27500000000,28380000000,78100000000,2017-03-01
L067,2017,4,835,3,1,부산,70대,4,222000,185370000,666000,310800.0,177600.0,126540000000,18024180000000,15042720000000,10937940000000,135420000000,228660000000,501720000000,55500000000,2599620000000,4781880000000,7483620000000,3729600000000,18825600000000,59940000000,33522000000,33078000000,93018000000,2017-04-01
L067,2017,5,835,3,1,부산,70대,4,224000,187040000,672000,313600.0,179200.0,120960000000,18320960000000,15299200000000,11126080000000,141120000000,235200000000,497280000000,56000000000,2632000000000,4907840000000,7575680000000,3830400000000,19122880000000,60480000000,32480000000,28000000000,88480000000,2017-05-01
L067,2017,6,835,3,1,부산,70대,4,226000,188710000,678000,316400.0,183060.0,131080000000,18547820000000,15474220000000,11223160000000,144640000000,241820000000,499460000000,63280000000,2653240000000,4983300000000,7650100000000,3880420000000,19388540000000,62828000000,35482000000,32770000000,95598000000,2017-06-01
L067,2017,7,836,3,1,부산,70대,4,227000,189772000,681000,320070.0,183870.0,127120000000,18741120000000,15588090000000,11286440000000,145280000000,245160000000,501670000000,61290000000,2671790000000,4953140000000,7774750000000,3813600000000,19571940000000,61744000000,32688000000,32688000000,94432000000,2017-07-01
L067,2017,8,836,3,1,부산,70대,4,229000,191444000,687000,322890.0,187780.0,132820000000,19080280000000,15791840000000,11413360000000,148850000000,251900000000,508380000000,66410000000,2690750000000,4946400000000,7957750000000,3854070000000,19884070000000,62746000000,36411000000,33663000000,96409000000,2017-08-01
L067,2017,9,836,3,1,부산,70대,4,232000,193952000,696000,331760.0,190240.0,129920000000,19411440000000,16045120000000,11574480000000,153120000000,262160000000,515040000000,74240000000,2707440000000,5018160000000,8117680000000,3911520000000,20197920000000,62640000000,32944000000,34336000000,96976000000,2017-09-01
L067,2017,10,836,3,1,부산,70대,4,234000,195624000,702000,336960.0,194220.0,138060000000,19616220000000,16202160000000,11643840000000,156780000000,266760000000,542880000000,95940000000,2740140000000,4789980000000,8468460000000,3912480000000,20699640000000,65286000000,37908000000,34866000000,100152000000,2017-10-01
L067,2017,11,836,3,1,부산,70대,4,236000,197296000,708000,339840.0,198240.0,132160000000,19925480000000,16484600000000,11823600000000,162840000000,278480000000,559320000000,101480000000,2735240000000,4922960000000,8614000000000,3983680000000,21086600000000,62776000000,37052000000,32332000000,95108000000,2017-11-01
L067,2017,12,837,3,1,부산,70대,4,238000,199206000,714000,345100.0,199920.0,138040000000,20308540000000,16750440000000,12040420000000,166600000000,283220000000,578340000000,99960000000,2756040000000,5047980000000,8732220000000,4038860000000,21484260000000,65212000000,38556000000,34272000000,99484000000,2017-12-01
L077,2016,1,788,3,4,울산,70대,4,42000,33096000,126000,89460.0,66360.0,22680000000,3639720000000,3199980000000,2467920000000,17220000000,52920000000,54180000000,4200000000,958440000000,507780000000,1708560000000,669480000000,4178160000000,11340000000,5418000000,5922000000,17262000000,2016-01-01
L077,2016,2,823,3,1,울산,70대,5,41000,33743000,123000,43870.0,23780.0,16810000000,3515340000000,3058190000000,2335360000000,12300000000,38950000000,45510000000,2050000000,931520000000,432960000000,1675260000000,635910000000,3932720000000,8487000000,3895000000,4428000000,12915000000,2016-02-01
L077,2016,3,824,3,1,울산,70대,5,41000,33784000,123000,43870.0,23780.0,15580000000,3544040000000,3076640000000,2342330000000,12300000000,41000000000,47560000000,2050000000,939720000000,440750000000,1676490000000,644520000000,3952810000000,8036000000,3321000000,4223000000,12259000000,2016-03-01
L077,2016,4,824,3,1,울산,70대,5,42000,34608000,126000,45360.0,24780.0,17640000000,3669120000000,3166800000000,2415000000000,13440000000,42420000000,48720000000,2520000000,973560000000,454860000000,1717380000000,658560000000,4063500000000,8904000000,3906000000,4830000000,13734000000,2016-04-01
L077,2016,5,825,3,1,울산,70대,5,42000,34650000,126000,45360.0,25200.0,17640000000,3727080000000,3211320000000,2450700000000,13860000000,42840000000,51660000000,2940000000,966000000000,468300000000,1755600000000,674520000000,4117680000000,9156000000,3864000000,4620000000,13776000000,2016-05-01
L077,2016,6,825,3,1,울산,70대,4,42000,34650000,126000,45780.0,25620.0,18480000000,3768240000000,3236940000000,2483040000000,15120000000,43260000000,52500000000,3780000000,980280000000,471660000000,1763160000000,674940000000,4154640000000,9492000000,4074000000,4914000000,14406000000,2016-06-01
L077,2016,7,825,3,1,울산,70대,4,42000,34650000,126000,45360.0,25620.0,17640000000,3792600000000,3240300000000,2470020000000,15120000000,42840000000,54600000000,3360000000,977760000000,471240000000,1768200000000,673680000000,4162200000000,9282000000,3738000000,4620000000,13902000000,2016-07-01
L077,2016,8,826,3,1,울산,70대,4,43000,35518000,129000,46870.0,26230.0,18490000000,3912140000000,3321320000000,2532270000000,16770000000,43860000000,55900000000,3440000000,995020000000,493210000000,1808150000000,691010000000,4267320000000,9503000000,4042000000,4945000000,14448000000,2016-08-01
L077,2016,9,826,3,1,울산,70대,4,43000,35518000,129000,47300.00000000001,26660.0,18920000000,3906120000000,3309710000000,2526250000000,17200000000,42140000000,57620000000,3870000000,993730000000,494070000000,1795680000000,685420000000,4253130000000,10019000000,3913000000,4988000000,15007000000,2016-09-01
L077,2016,10,827,3,1,울산,70대,4,44000,36388000,132000,48400.00000000001,27280.0,19360000000,4032160000000,3396800000000,2587640000000,18040000000,44000000000,58960000000,3960000000,1024760000000,517440000000,1827760000000,703120000000,4373160000000,9768000000,4400000000,5192000000,14960000000,2016-10-01
L077,2016,11,827,3,1,울산,70대,4,44000,36388000,132000,48400.00000000001,27280.0,20680000000,4117960000000,3475560000000,2638240000000,18480000000,44880000000,60720000000,4840000000,1057760000000,523600000000,1868240000000,710160000000,4472160000000,10428000000,4444000000,5808000000,16236000000,2016-11-01
L077,2016,12,828,3,1,울산,70대,4,44000,36432000,132000,48840.00000000001,27720.0,20240000000,4126320000000,3474240000000,2639560000000,18480000000,45320000000,62040000000,4840000000,1061720000000,532840000000,1853280000000,712360000000,4477000000000,10120000000,4400000000,5720000000,15840000000,2016-12-01
L077,2017,1,828,3,1,울산,70대,4,45000,37260000,135000,49950.00000000001,28800.0,22050000000,4202550000000,3539250000000,2677950000000,18900000000,46350000000,63900000000,4950000000,1091700000000,546750000000,1874250000000,729000000000,4567950000000,11970000000,4545000000,5535000000,17505000000,2017-01-01
L077,2017,2,829,3,1,울산,70대,4,42000,34818000,126000,49560.0,28560.000000000004,19320000000,4000080000000,3342780000000,2534280000000,18060000000,47040000000,58800000000,5040000000,1023120000000,521640000000,1772820000000,690060000000,4303740000000,10416000000,4284000000,4620000000,15036000000,2017-02-01
L077,2017,3,830,3,1,울산,70대,5,43000,35690000,129000,51170.0,29669.999999999996,17630000000,4123270000000,3445160000000,2609240000000,19350000000,48160000000,63210000000,6020000000,1052640000000,541800000000,1824060000000,706920000000,4453940000000,9073000000,3827000000,4730000000,13803000000,2017-03-01
L077,2017,4,830,3,1,울산,70대,4,43000,35690000,129000,52030.0,30099.999999999996,20210000000,4143480000000,3447310000000,2607950000000,20210000000,47300000000,60630000000,6020000000,1039740000000,548680000000,1831370000000,709500000000,4468560000000,10105000000,4558000000,5547000000,15652000000,2017-04-01
L077,2017,5,830,3,1,울산,70대,4,44000,36520000,132000,53240.0,30799.999999999996,20240000000,4287360000000,3555200000000,2694560000000,21120000000,50160000000,63800000000,7040000000,1056880000000,572440000000,1897280000000,729080000000,4613840000000,10076000000,4444000000,5720000000,15796000000,2017-05-01
L077,2017,6,830,3,1,울산,70대,4,44000,36520000,132000,53680.0,31240.0,21560000000,4288680000000,3555640000000,2697640000000,21120000000,53240000000,63360000000,7040000000,1045440000000,583000000000,1897720000000,726880000000,4623080000000,11044000000,4796000000,5720000000,16764000000,2017-06-01
L077,2017,7,831,3,1,울산,70대,4,45000,37395000,135000,54900.0,31950.0,21600000000,4403250000000,3636000000000,2750850000000,22050000000,54000000000,67950000000,7200000000,1064700000000,603450000000,1936800000000,748800000000,4716900000000,11160000000,4680000000,5760000000,16920000000,2017-07-01
L077,2017,8,831,3,1,울산,70대,4,45000,37395000,135000,55350.0,32400.0,22500000000,4462200000000,3672000000000,2756700000000,22950000000,55800000000,68400000000,7650000000,1061550000000,617850000000,1959750000000,753750000000,4786200000000,11520000000,5130000000,5850000000,17370000000,2017-08-01
L077,2017,9,832,3,1,울산,70대,4,46000,38272000,138000,57040.0,33580.0,22540000000,4559060000000,3734280000000,2797260000000,23000000000,57960000000,71760000000,7360000000,1081920000000,643080000000,1976620000000,757160000000,4881060000000,11822000000,4738000000,5980000000,17802000000,2017-09-01
L077,2017,10,832,3,1,울산,70대,4,46000,38272000,138000,57500.0,33580.0,23460000000,4565960000000,3718640000000,2783460000000,23460000000,55200000000,72220000000,9660000000,1079160000000,628820000000,1977080000000,761760000000,4889340000000,12098000000,5382000000,5980000000,18078000000,2017-10-01
L077,2017,11,832,3,1,울산,70대,4,47000,39104000,141000,59220.0,34780.0,22560000000,4700000000000,3814520000000,2846790000000,24910000000,57340000000,79900000000,10340000000,1103090000000,662700000000,2013010000000,778790000000,5013020000000,11327000000,5358000000,5875000000,17202000000,2017-11-01
L077,2017,12,833,3,1,울산,70대,4,47000,39151000,141000,59220.0,34780.0,23500000000,4735720000000,3846480000000,2859010000000,25380000000,59220000000,80370000000,7990000000,1104970000000,673040000000,2031810000000,788660000000,5063780000000,11656000000,5593000000,6251000000,17907000000,2017-12-01
L087,2016,1,793,3,4,경기,70대,4,552000,437736000,1656000,1368960.0,971520.0,391920000000,56762160000000,49619280000000,43182960000000,270480000000,651360000000,1153680000000,149040000000,9488880000000,15213120000000,24547440000000,9450240000000,64722000000000,202032000000,91632000000,98256000000,300288000000,2016-01-01
L087,2016,2,832,3,1,경기,70대,4,577000,480064000,1731000,848190.0,484680.0,311580000000,58507800000000,51064500000000,44625180000000,219260000000,536610000000,1136690000000,167330000000,9566660000000,15025080000000,26172720000000,9653210000000,65679910000000,156944000000,70971000000,83665000000,240609000000,2016-02-01
L087,2016,3,832,3,1,경기,70대,4,580000,482560000,1740000,858400.0,487200.0,290000000000,59142600000000,51533000000000,45037000000000,226200000000,551000000000,1136800000000,168200000000,9622200000000,15143800000000,26459600000000,9726600000000,66352000000000,149640000000,63800000000,76560000000,226200000000,2016-03-01
L087,2016,4,832,3,1,경기,70대,4,583000,485056000,1749000,868670.0,495550.0,338140000000,59623410000000,51805380000000,45217480000000,227370000000,553850000000,1148510000000,174900000000,9613670000000,15268770000000,26608120000000,9771080000000,66899250000000,173151000000,75207000000,89782000000,262933000000,2016-04-01
L087,2016,5,832,3,1,경기,70대,4,587000,488384000,1761000,874630.0,498950.0,334590000000,60273160000000,52307570000000,45615770000000,234800000000,563520000000,1156390000000,176100000000,9673760000000,15379400000000,26925690000000,9797030000000,67610660000000,175513000000,74549000000,84528000000,260041000000,2016-05-01
L087,2016,6,833,3,1,경기,70대,4,590000,491470000,1770000,879100.0,507400.0,354000000000,60899800000000,52604400000000,45795800000000,247800000000,572300000000,1180000000000,188800000000,9723200000000,15487500000000,27057400000000,9853000000000,68038800000000,184080000000,78470000000,91450000000,275530000000,2016-06-01
L087,2016,7,833,3,1,경기,70대,4,594000,494802000,1782000,885060.0,510840.0,350460000000,61425540000000,52966980000000,46017180000000,255420000000,588060000000,1170180000000,196020000000,9789120000000,15610320000000,27217080000000,9896040000000,68618880000000,184734000000,75438000000,90288000000,275022000000,2016-07-01
L087,2016,8,835,3,1,경기,70대,4,599000,500165000,1797000,898500.0,521130.0,359400000000,62068380000000,53538620000000,46428490000000,263560000000,593010000000,1168050000000,215640000000,9865530000000,15765680000000,27554000000000,9997310000000,69436080000000,185690000000,85058000000,88652000000,274342000000,2016-08-01
L087,2016,9,835,3,1,경기,70대,4,604000,504340000,1812000,912040.0,525480.0,356360000000,62767680000000,54100280000000,46816040000000,271800000000,604000000000,1201960000000,217440000000,9966000000000,15945600000000,27826280000000,10074720000000,70215000000000,186636000000,78520000000,91204000000,277840000000,2016-09-01
L087,2016,10,835,3,1,경기,70대,4,608000,507680000,1824000,918080.0,535040.0,376960000000,63493440000000,54677440000000,47186880000000,285760000000,614080000000,1197760000000,218880000000,10111040000000,16069440000000,28120000000000,10098880000000,71142080000000,192128000000,93632000000,91200000000,283328000000,2016-10-01
L087,2016,11,835,3,1,경기,70대,4,613000,511855000,1839000,931760.0,539440.0,380060000000,64273050000000,55286470000000,47562670000000,300370000000,625260000000,1226000000000,232940000000,10237100000000,16244500000000,28406420000000,10206450000000,72027500000000,191256000000,90111000000,98693000000,289949000000,2016-11-01
L087,2016,12,836,3,1,경기,70대,4,616000,514976000,1848000,936320.0,548240.0,369600000000,64692320000000,55557040000000,47678400000000,308000000000,634480000000,1244320000000,246400000000,10281040000000,16360960000000,28514640000000,10281040000000,72466240000000,190960000000,85624000000,93016000000,283976000000,2016-12-01
L087,2017,1,836,3,1,경기,70대,4,620000,518320000,1860000,948600.0,551800.0,384400000000,65106200000000,56048000000000,47981800000000,316200000000,651000000000,1264800000000,254200000000,10416000000000,16547800000000,28668800000000,10329200000000,73228200000000,197160000000,86800000000,100440000000,297600000000,2017-01-01
L087,2017,2,838,3,1,경기,70대,4,587000,491906000,1761000,956809.9999999999,563520.0,352200000000,62128080000000,53305470000000,45527720000000,316980000000,628090000000,1238570000000,252410000000,9879210000000,15849000000000,27166360000000,9802900000000,69770820000000,187253000000,80419000000,84528000000,271781000000,2017-02-01
L087,2017,3,838,3,1,경기,70대,4,595000,498610000,1785000,975800.0,571200.0,327250000000,63212800000000,54133100000000,46142250000000,339150000000,648550000000,1255450000000,255850000000,10019800000000,16076900000000,27602050000000,9960300000000,71072750000000,169575000000,71995000000,85680000000,255255000000,2017-03-01
L087,2017,4,838,3,1,경기,70대,4,600000,502800000,1800000,990000.0,582000.0,396000000000,63942000000000,54654000000000,46464000000000,354000000000,660000000000,1278000000000,270000000000,10086000000000,16272000000000,27846000000000,10002000000000,71958000000000,208200000000,86400000000,101400000000,309600000000,2017-04-01
L087,2017,5,838,3,1,경기,70대,4,605000,506990000,1815000,1004300.0,586850.0,387200000000,64499050000000,55121550000000,46772550000000,363000000000,683650000000,1300750000000,272250000000,10157950000000,16449950000000,28053850000000,10079300000000,72739150000000,204490000000,84700000000,98010000000,302500000000,2017-05-01
L087,2017,6,838,3,1,경기,70대,4,610000,511180000,1830000,1012600.0,597800.0,414800000000,65117500000000,55595400000000,47110300000000,372100000000,707600000000,1311500000000,274500000000,10193100000000,16677400000000,28249100000000,10113800000000,73511100000000,222040000000,92110000000,100650000000,322690000000,2017-06-01
L087,2017,7,839,3,1,경기,70대,4,615000,515985000,1845000,1027050.0,602700.0,405900000000,65718900000000,56057250000000,47478000000000,375150000000,725700000000,1322250000000,252150000000,10276650000000,16838700000000,28462200000000,10184400000000,74224350000000,220170000000,86715000000,99015000000,319185000000,2017-07-01
L087,2017,8,839,3,1,경기,70대,4,621000,521019000,1863000,1037070.0,614790.0,428490000000,66453210000000,56628990000000,47928780000000,385020000000,745200000000,1322730000000,273240000000,10333440000000,17034030000000,28777140000000,10333440000000,75078900000000,226044000000,98118000000,104328000000,330372000000,2017-08-01
L087,2017,9,840,3,1,경기,70대,4,627000,526680000,1881000,1053360.0,627000.0,413820000000,67045110000000,57100890000000,48322890000000,395010000000,758670000000,1335510000000,282150000000,10433280000000,17267580000000,28898430000000,10470900000000,75754140000000,223212000000,85899000000,104709000000,327921000000,2017-09-01
L087,2017,10,840,3,1,경기,70대,4,632000,530880000,1896000,1068080.0,638320.0,455040000000,67605040000000,57600480000000,48632400000000,404480000000,777360000000,1352480000000,372880000000,10579680000000,17455840000000,29046720000000,10617600000000,76415120000000,237000000000,108072000000,109968000000,346968000000,2017-10-01
L087,2017,11,840,3,1,경기,70대,4,637000,535080000,1911000,1082900.0,643370.0,433160000000,68120780000000,57967000000000,48902490000000,414050000000,796250000000,1350440000000,394940000000,10535980000000,17638530000000,29257410000000,10752560000000,76968710000000,226135000000,100009000000,107016000000,333151000000,2017-11-01
L087,2017,12,840,3,1,경기,70대,4,642000,539280000,1926000,1091400.0,654840.0,436560000000,68796720000000,58473360000000,49286340000000,423720000000,808920000000,1367460000000,398040000000,10605840000000,17828340000000,29493480000000,10843380000000,77694840000000,229836000000,99510000000,107214000000,337050000000,2017-12-01
L097,2016,1,780,3,5,강원,70대,4,105000,81900000,315000,203700.0,154350.0,51450000000,6202350000000,5469450000000,4282950000000,25200000000,134400000000,48300000000,7350000000,1777650000000,978600000000,2674350000000,1573950000000,7467600000000,25410000000,11970000000,14070000000,39480000000,2016-01-01
L097,2016,2,816,3,2,강원,70대,5,109000,88944000,327000,111180.0,63219.99999999999,40330000000,6109450000000,5378060000000,4198680000000,19620000000,103550000000,46870000000,8720000000,1714570000000,947210000000,2685760000000,1548890000000,7297550000000,19402000000,9592000000,11336000000,30738000000,2016-02-01
L097,2016,3,816,3,2,강원,70대,5,109000,88944000,327000,112270.0,64310.0,38150000000,6060400000000,5322470000000,4156170000000,19620000000,102460000000,42510000000,8720000000,1709120000000,941760000000,2641070000000,1535810000000,7293190000000,18203000000,8284000000,11663000000,29866000000,2016-03-01
L097,2016,4,817,3,2,강원,70대,5,110000,89870000,330000,113300.0,64900.0,44000000000,6117100000000,5361400000000,4185500000000,19800000000,103400000000,42900000000,7700000000,1725900000000,948200000000,2654300000000,1535600000000,7388700000000,21010000000,9790000000,13200000000,34210000000,2016-04-01
L097,2016,5,818,3,2,강원,70대,5,110000,89980000,330000,113300.0,66000.0,44000000000,6143500000000,5375700000000,4197600000000,20900000000,104500000000,42900000000,7700000000,1719300000000,965800000000,2658700000000,1538900000000,7410700000000,21230000000,9900000000,12870000000,34100000000,2016-05-01
L097,2016,6,818,3,2,강원,70대,5,111000,90798000,333000,115440.0,66600.0,45510000000,6255960000000,5453430000000,4263510000000,21090000000,106560000000,43290000000,7770000000,1748250000000,979020000000,2693970000000,1562880000000,7523580000000,22533000000,9768000000,13209000000,35742000000,2016-06-01
L097,2016,7,819,3,2,강원,70대,5,111000,90909000,333000,115440.0,67710.0,45510000000,6311460000000,5490060000000,4292370000000,21090000000,107670000000,42180000000,7770000000,1752690000000,982350000000,2720610000000,1565100000000,7591290000000,22644000000,9990000000,12876000000,35520000000,2016-07-01
L097,2016,8,820,3,2,강원,70대,5,112000,91840000,336000,116480.0,68320.0,45920000000,6423200000000,5569760000000,4350080000000,22400000000,108640000000,42560000000,8960000000,1788640000000,995680000000,2750720000000,1592640000000,7696640000000,22400000000,10528000000,12992000000,35392000000,2016-08-01
L097,2016,9,820,3,2,강원,70대,5,113000,92660000,339000,118650.0,68930.0,45200000000,6533660000000,5655650000000,4405870000000,22600000000,113000000000,46330000000,9040000000,1826080000000,1018130000000,2775280000000,1600080000000,7803780000000,22487000000,9831000000,12882000000,35369000000,2016-09-01
L097,2016,10,821,3,2,강원,70대,5,113000,92773000,339000,118650.0,70060.0,47460000000,6621800000000,5726840000000,4458980000000,23730000000,116390000000,50850000000,5650000000,1848680000000,1036210000000,2803530000000,1609120000000,7903220000000,22939000000,11074000000,13447000000,36386000000,2016-10-01
L097,2016,11,821,3,2,강원,70대,5,114000,93594000,342000,120840.0,70680.0,49020000000,6715740000000,5807160000000,4521240000000,25080000000,120840000000,51300000000,6840000000,1863900000000,1062480000000,2840880000000,1635900000000,7995960000000,23712000000,11742000000,13566000000,37278000000,2016-11-01
L097,2016,12,822,3,2,강원,70대,5,114000,93708000,342000,120840.0,70680.0,47880000000,6784140000000,5853900000000,4558860000000,26220000000,120840000000,51300000000,6840000000,1882140000000,1073880000000,2856840000000,1649580000000,8076900000000,23598000000,11400000000,12882000000,36480000000,2016-12-01
L097,2017,1,823,3,1,강원,70대,4,115000,94645000,345000,123050.0,72450.0,50600000000,6890800000000,5953550000000,4620700000000,27600000000,124200000000,54050000000,8050000000,1929700000000,1091350000000,2888800000000,1674400000000,8204100000000,24610000000,11845000000,14145000000,38755000000,2017-01-01
L097,2017,2,824,3,1,강원,70대,4,101000,83224000,303000,122210.0,72720.0,43430000000,6143830000000,5298460000000,4087470000000,26260000000,113120000000,48480000000,8080000000,1746290000000,957480000000,2554290000000,1478640000000,7309370000000,22220000000,9898000000,11312000000,33532000000,2017-02-01
L097,2017,3,824,3,1,강원,70대,5,102000,84048000,306000,124440.0,73440.0,40800000000,6285240000000,5400900000000,4155480000000,27540000000,118320000000,49980000000,11220000000,1759500000000,971040000000,2629560000000,1489200000000,7493940000000,19992000000,8976000000,11832000000,31824000000,2017-03-01
L097,2017,4,824,3,1,강원,70대,4,103000,84872000,309000,126690.0,75190.0,50470000000,6358190000000,5469300000000,4196220000000,28840000000,122570000000,50470000000,14420000000,1783960000000,978500000000,2663580000000,1508950000000,7636420000000,25441000000,10918000000,14111000000,39552000000,2017-04-01
L097,2017,5,824,3,1,강원,70대,4,103000,84872000,309000,126690.0,76220.0,48410000000,6378790000000,5471360000000,4190040000000,28840000000,121540000000,50470000000,15450000000,1779840000000,985710000000,2662550000000,1518220000000,7653930000000,24411000000,10506000000,13493000000,37904000000,2017-05-01
L097,2017,6,825,3,1,강원,70대,4,104000,85800000,312000,128960.0,76960.0,50960000000,6467760000000,5543200000000,4240080000000,30160000000,124800000000,50960000000,15600000000,1800240000000,1003600000000,2694640000000,1536080000000,7764640000000,26208000000,10608000000,14144000000,40352000000,2017-06-01
L097,2017,7,825,3,1,강원,70대,4,105000,86625000,315000,130200.0,77700.0,52500000000,6544650000000,5603850000000,4285050000000,30450000000,127050000000,52500000000,15750000000,1804950000000,1026900000000,2725800000000,1556100000000,7858200000000,26040000000,10605000000,15855000000,41895000000,2017-07-01
L097,2017,8,826,3,1,강원,70대,4,106000,87556000,318000,132500.0,79500.0,50880000000,6626060000000,5665700000000,4334340000000,31800000000,128260000000,53000000000,15900000000,1826380000000,1053640000000,2737980000000,1576220000000,7948940000000,25440000000,11130000000,14310000000,39750000000,2017-08-01
L097,2017,9,826,3,1,강원,70대,4,107000,88382000,321000,134820.0,80250.0,50290000000,6721740000000,5741620000000,4390210000000,33170000000,131610000000,53500000000,14980000000,1850030000000,1079630000000,2762740000000,1608210000000,8053890000000,25787000000,10486000000,14017000000,39804000000,2017-09-01
L097,2017,10,827,3,1,강원,70대,4,107000,88489000,321000,135890.0,81320.0,54570000000,6763470000000,5781210000000,4410540000000,33170000000,131610000000,53500000000,20330000000,1863940000000,1093540000000,2774510000000,1608210000000,8118090000000,28141000000,11770000000,14659000000,42800000000,2017-10-01
L097,2017,11,827,3,1,강원,70대,4,108000,89316000,324000,138240.0,82080.0,52920000000,6860160000000,5862240000000,4466880000000,33480000000,137160000000,56160000000,23760000000,1874880000000,1123200000000,2812320000000,1625400000000,8233920000000,26136000000,11556000000,15228000000,41364000000,2017-11-01
L097,2017,12,828,3,1,강원,70대,4,109000,90252000,327000,139520.0,83930.0,54500000000,6945480000000,5930690000000,4515870000000,34880000000,140610000000,53410000000,25070000000,1905320000000,1130330000000,2841630000000,1652440000000,8319970000000,27468000000,12099000000,14933000000,42401000000,2017-12-01
L107,2016,1,785,3,4,충북,70대,4,87000,68295000,261000,161820.0,122670.0,38280000000,5305260000000,4636230000000,3344280000000,18270000000,95700000000,59160000000,11310000000,1498140000000,874350000000,2234160000000,1184940000000,6250950000000,19314000000,7656000000,11310000000,30624000000,2016-01-01
L107,2016,2,819,3,2,충북,70대,5,93000,76167000,279000,90210.0,50220.0,27900000000,5391210000000,4720680000000,3373110000000,13950000000,75330000000,46500000000,10230000000,1503810000000,823980000000,2371500000000,1193190000000,6309120000000,14229000000,5766000000,7905000000,22134000000,2016-02-01
L107,2016,3,819,3,2,충북,70대,5,93000,76167000,279000,90210.0,50220.0,26970000000,5407020000000,4733700000000,3373110000000,14880000000,78120000000,49290000000,11160000000,1516830000000,830490000000,2364060000000,1180170000000,6362130000000,13950000000,5208000000,7812000000,21762000000,2016-03-01
L107,2016,4,820,3,2,충북,70대,5,93000,76260000,279000,91140.0,50220.0,31620000000,5380050000000,4696500000000,3341490000000,13950000000,79050000000,50220000000,11160000000,1501950000000,827700000000,2343600000000,1165290000000,6370500000000,15810000000,6231000000,9579000000,25389000000,2016-04-01
L107,2016,5,820,3,2,충북,70대,5,93000,76260000,279000,91140.0,50220.0,30690000000,5410740000000,4723470000000,3366600000000,15810000000,79050000000,53010000000,11160000000,1511250000000,836070000000,2351970000000,1165290000000,6427230000000,15438000000,5766000000,9486000000,24924000000,2016-05-01
L107,2016,6,820,3,2,충북,70대,5,93000,76260000,279000,91140.0,50220.0,32550000000,5498160000000,4771830000000,3399150000000,15810000000,79980000000,54870000000,11160000000,1523340000000,838860000000,2384520000000,1167150000000,6504420000000,15996000000,5952000000,10602000000,26598000000,2016-06-01
L107,2016,7,821,3,2,충북,70대,5,94000,77174000,282000,92120.0,50760.0,31960000000,5561040000000,4812800000000,3421600000000,16920000000,78960000000,57340000000,12220000000,1535960000000,860100000000,2390420000000,1181580000000,6556500000000,15886000000,6110000000,9964000000,25850000000,2016-07-01
L107,2016,8,822,3,2,충북,70대,5,94000,77268000,282000,92120.0,51700.00000000001,31960000000,5644700000000,4877660000000,3466720000000,17860000000,79900000000,59220000000,13160000000,1552880000000,874200000000,2424260000000,1183460000000,6652380000000,16074000000,6392000000,9494000000,25568000000,2016-08-01
L107,2016,9,822,3,2,충북,70대,5,95000,78090000,285000,94050.0,53200.00000000001,32300000000,5701900000000,4921950000000,3481750000000,18050000000,81700000000,59850000000,13300000000,1578900000000,891100000000,2425350000000,1198900000000,6703200000000,15960000000,6080000000,10260000000,26220000000,2016-09-01
L107,2016,10,822,3,2,충북,70대,5,95000,78090000,285000,94050.0,53200.00000000001,33250000000,5780750000000,4983700000000,3517850000000,19000000000,82650000000,60800000000,14250000000,1599800000000,905350000000,2451000000000,1192250000000,6784900000000,16245000000,7030000000,9975000000,26220000000,2016-10-01
L107,2016,11,823,3,1,충북,70대,5,96000,79008000,288000,95040.0,54719.99999999999,34560000000,5918400000000,5092800000000,3588480000000,20160000000,83520000000,63360000000,15360000000,1626240000000,940800000000,2496000000000,1211520000000,6939840000000,16608000000,7008000000,10944000000,27552000000,2016-11-01
L107,2016,12,824,3,1,충북,70대,5,96000,79104000,288000,96000.0,55679.99999999999,34560000000,5980800000000,5140800000000,3603840000000,21120000000,82560000000,65280000000,16320000000,1638720000000,948480000000,2522880000000,1218240000000,7000320000000,16512000000,7008000000,11040000000,27552000000,2016-12-01
