avg_score,num_usecard,monthly_card_spend,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_installments_payment,monthly_spend,cluster,city,ages,sex,avg_rat,monthly_loan,credit_card_payment,debit_card_payment
830,0.68,430000,45930000,410000,940000,1730000,170000,10840000,18730000,31920000,16490000,75720000,116000,314000,0,부산,70대,,3,62060000,200000,114000
830,0.69,490000,46120000,420000,960000,1810000,150000,10850000,19070000,31850000,16550000,76110000,135000,355000,0,부산,70대,,3,62350000,226000,129000
831,0.69,470000,46310000,420000,960000,1830000,150000,10920000,19100000,31960000,16170000,76690000,130000,340000,0,부산,70대,,3,62580000,220000,120000
831,0.7,500000,46850000,440000,970000,1850000,160000,11240000,19370000,32250000,16230000,77840000,137000,363000,0,부산,70대,,3,63480000,236000,127000
831,0.7,490000,47120000,450000,980000,1880000,190000,11490000,19410000,32520000,16250000,78660000,130000,360000,0,부산,70대,,3,64060000,237000,123000
832,0.7,500000,47250000,460000,980000,1930000,200000,11410000,19810000,32350000,16230000,78960000,141000,359000,0,부산,70대,,3,64230000,238000,121000
832,0.71,500000,47360000,480000,990000,1990000,200000,11470000,20020000,32370000,16320000,79350000,131000,369000,0,부산,70대,,3,64540000,238000,131000
832,0.71,500000,47850000,500000,950000,2060000,200000,11440000,20260000,32790000,16410000,80240000,141000,359000,0,부산,70대,,3,65190000,234000,125000
833,0.72,520000,48150000,520000,970000,2160000,210000,11540000,20650000,32950000,16590000,81110000,149000,371000,0,부산,70대,,3,65860000,239000,132000
833,0.72,510000,48230000,540000,980000,2220000,210000,11570000,20560000,33260000,16430000,81840000,141000,369000,0,부산,70대,,3,66130000,236000,133000
834,0.73,520000,48420000,550000,1030000,2210000,230000,11790000,20730000,33400000,16470000,82620000,142000,378000,0,부산,70대,,3,66680000,243000,135000
835,0.79,520000,48810000,570000,1020000,2250000,240000,11720000,21120000,33800000,16510000,83740000,141000,379000,0,부산,70대,,3,67410000,248000,131000
835,0.79,480000,49230000,590000,1010000,2230000,220000,11750000,21440000,33670000,16960000,84010000,125000,355000,0,부산,70대,,3,67640000,226000,129000
835,0.8,570000,49270000,610000,1030000,2260000,250000,11710000,21540000,33710000,16800000,84800000,151000,419000,0,부산,70대,,3,67760000,270000,149000
835,0.8,540000,49670000,630000,1050000,2220000,250000,11750000,21910000,33820000,17100000,85370000,145000,395000,0,부산,70대,,3,68300000,270000,125000
835,0.81,580000,49660000,640000,1070000,2210000,280000,11740000,22050000,33850000,17170000,85790000,157000,423000,0,부산,70대,,3,68470000,278000,145000
836,0.81,560000,49720000,640000,1080000,2210000,270000,11770000,21820000,34250000,16800000,86220000,144000,416000,0,부산,70대,,3,68670000,272000,144000
836,0.82,580000,49840000,650000,1100000,2220000,290000,11750000,21600000,34750000,16830000,86830000,159000,421000,0,부산,70대,,3,68960000,274000,147000
836,0.82,560000,49890000,660000,1130000,2220000,320000,11670000,21630000,34990000,16860000,87060000,142000,418000,0,부산,70대,,3,69160000,270000,148000
836,0.83,590000,49760000,670000,1140000,2320000,410000,11710000,20470000,36190000,16720000,88460000,162000,428000,0,부산,70대,,3,69240000,279000,149000
836,0.84,560000,50100000,690000,1180000,2370000,430000,11590000,20860000,36500000,16880000,89350000,157000,403000,0,부산,70대,,3,69850000,266000,137000
837,0.84,580000,50590000,700000,1190000,2430000,420000,11580000,21210000,36690000,16970000,90270000,162000,418000,0,부산,70대,,3,70380000,274000,144000
788,1.58,540000,58760000,410000,1260000,1290000,100000,22820000,12090000,40680000,15940000,99480000,129000,411000,6,울산,70대,,3,76190000,270000,141000
823,0.58,410000,56960000,300000,950000,1110000,50000,22720000,10560000,40860000,15510000,95920000,95000,315000,0,울산,70대,,3,74590000,207000,108000
824,0.58,380000,57130000,300000,1000000,1160000,50000,22920000,10750000,40890000,15720000,96410000,81000,299000,0,울산,70대,,3,75040000,196000,103000
824,0.59,420000,57500000,320000,1010000,1160000,60000,23180000,10830000,40890000,15680000,96750000,93000,327000,0,울산,70대,,3,75400000,212000,115000
825,0.6,420000,58350000,330000,1020000,1230000,70000,23000000,11150000,41800000,16060000,98040000,92000,328000,0,울산,70대,,3,76460000,218000,110000
825,0.61,440000,59120000,360000,1030000,1250000,90000,23340000,11230000,41980000,16070000,98920000,97000,343000,0,울산,70대,,3,77070000,226000,117000
825,0.61,420000,58810000,360000,1020000,1300000,80000,23280000,11220000,42100000,16040000,99100000,89000,331000,0,울산,70대,,3,77150000,221000,110000
826,0.61,430000,58890000,390000,1020000,1300000,80000,23140000,11470000,42050000,16070000,99240000,94000,336000,0,울산,70대,,3,77240000,221000,115000
826,0.62,440000,58750000,400000,980000,1340000,90000,23110000,11490000,41760000,15940000,98910000,91000,349000,0,울산,70대,,3,76970000,233000,116000
827,0.62,440000,58810000,410000,1000000,1340000,90000,23290000,11760000,41540000,15980000,99390000,100000,340000,0,울산,70대,,3,77200000,222000,118000
827,0.62,470000,59960000,420000,1020000,1380000,110000,24040000,11900000,42460000,16140000,101640000,101000,369000,0,울산,70대,,3,78990000,237000,132000
828,0.63,460000,59990000,420000,1030000,1410000,110000,24130000,12110000,42120000,16190000,101750000,100000,360000,0,울산,70대,,3,78960000,230000,130000
828,0.64,490000,59510000,420000,1030000,1420000,110000,24260000,12150000,41650000,16200000,101510000,101000,389000,0,울산,70대,,3,78650000,266000,123000
829,0.68,460000,60340000,430000,1120000,1400000,120000,24360000,12420000,42210000,16430000,102470000,102000,358000,0,울산,70대,,3,79590000,248000,110000
830,0.69,410000,60680000,450000,1120000,1470000,140000,24480000,12600000,42420000,16440000,103580000,89000,321000,0,울산,70대,,3,80120000,211000,110000
830,0.7,470000,60650000,470000,1100000,1410000,140000,24180000,12760000,42590000,16500000,103920000,106000,364000,0,울산,70대,,3,80170000,235000,129000
830,0.7,460000,61240000,480000,1140000,1450000,160000,24020000,13010000,43120000,16570000,104860000,101000,359000,0,울산,70대,,3,80800000,229000,130000
830,0.71,490000,61310000,480000,1210000,1440000,160000,23760000,13250000,43130000,16520000,105070000,109000,381000,0,울산,70대,,3,80810000,251000,130000
831,0.71,480000,61130000,490000,1200000,1510000,160000,23660000,13410000,43040000,16640000,104820000,104000,376000,0,울산,70대,,3,80800000,248000,128000
831,0.72,500000,61260000,510000,1240000,1520000,170000,23590000,13730000,43550000,16750000,106360000,114000,386000,0,울산,70대,,3,81600000,256000,130000
832,0.73,490000,60810000,500000,1260000,1560000,160000,23520000,13980000,42970000,16460000,106110000,103000,387000,0,울산,70대,,3,81180000,257000,130000
832,0.73,510000,60510000,510000,1200000,1570000,210000,23460000,13670000,42980000,16560000,106290000,117000,393000,0,울산,70대,,3,80840000,263000,130000
832,0.74,480000,60570000,530000,1220000,1700000,220000,23470000,14100000,42830000,16570000,106660000,114000,366000,0,울산,70대,,3,81160000,241000,125000
833,0.74,500000,60830000,540000,1260000,1710000,170000,23510000,14320000,43230000,16780000,107740000,119000,381000,0,울산,70대,,3,81840000,248000,133000
793,1.76,710000,78230000,490000,1180000,2090000,270000,17190000,27560000,44470000,17120000,117250000,166000,544000,6,경기,70대,,3,89890000,366000,178000
832,0.84,540000,77340000,380000,930000,1970000,290000,16580000,26040000,45360000,16730000,113830000,123000,417000,0,경기,70대,,3,88500000,272000,145000
832,0.84,500000,77650000,390000,950000,1960000,290000,16590000,26110000,45620000,16770000,114400000,110000,390000,0,경기,70대,,3,88850000,258000,132000
832,0.85,580000,77560000,390000,950000,1970000,300000,16490000,26190000,45640000,16760000,114750000,129000,451000,0,경기,70대,,3,88860000,297000,154000
832,0.85,570000,77710000,400000,960000,1970000,300000,16480000,26200000,45870000,16690000,115180000,127000,443000,0,경기,70대,,3,89110000,299000,144000
833,0.86,600000,77620000,420000,970000,2000000,320000,16480000,26250000,45860000,16700000,115320000,133000,467000,0,경기,70대,,3,89160000,312000,155000
833,0.86,590000,77470000,430000,990000,1970000,330000,16480000,26280000,45820000,16660000,115520000,127000,463000,0,경기,70대,,3,89170000,311000,152000
835,0.87,600000,77510000,440000,990000,1950000,360000,16470000,26320000,46000000,16690000,115920000,142000,458000,0,경기,70대,,3,89380000,310000,148000
835,0.87,590000,77510000,450000,1000000,1990000,360000,16500000,26400000,46070000,16680000,116250000,130000,460000,0,경기,70대,,3,89570000,309000,151000
835,0.88,620000,77610000,470000,1010000,1970000,360000,16630000,26430000,46250000,16610000,117010000,154000,466000,0,경기,70대,,3,89930000,316000,150000
835,0.88,620000,77590000,490000,1020000,2000000,380000,16700000,26500000,46340000,16650000,117500000,147000,473000,0,경기,70대,,3,90190000,312000,161000
836,0.89,600000,77400000,500000,1030000,2020000,400000,16690000,26560000,46290000,16690000,117640000,139000,461000,0,경기,70대,,3,90190000,310000,151000
836,0.89,620000,77390000,510000,1050000,2040000,410000,16800000,26690000,46240000,16660000,118110000,140000,480000,0,경기,70대,,3,90400000,318000,162000
838,0.96,600000,77560000,540000,1070000,2110000,430000,16830000,27000000,46280000,16700000,118860000,137000,463000,0,경기,70대,,3,90810000,319000,144000
838,0.96,550000,77550000,570000,1090000,2110000,430000,16840000,27020000,46390000,16740000,119450000,121000,429000,0,경기,70대,,3,90980000,285000,144000
838,0.97,660000,77440000,590000,1100000,2130000,450000,16810000,27120000,46410000,16670000,119930000,144000,516000,0,경기,70대,,3,91090000,347000,169000
838,0.97,640000,77310000,600000,1130000,2150000,450000,16790000,27190000,46370000,16660000,120230000,140000,500000,0,경기,70대,,3,91110000,338000,162000
838,0.98,680000,77230000,610000,1160000,2150000,450000,16710000,27340000,46310000,16580000,120510000,151000,529000,0,경기,70대,,3,91140000,364000,165000
839,0.98,660000,77200000,610000,1180000,2150000,410000,16710000,27380000,46280000,16560000,120690000,141000,519000,0,경기,70대,,3,91150000,358000,161000
839,0.99,690000,77180000,620000,1200000,2130000,440000,16640000,27430000,46340000,16640000,120900000,158000,532000,0,경기,70대,,3,91190000,364000,168000
840,1.0,660000,77070000,630000,1210000,2130000,450000,16640000,27540000,46090000,16700000,120820000,137000,523000,0,경기,70대,,3,91070000,356000,167000
840,1.01,720000,76950000,640000,1230000,2140000,590000,16740000,27620000,45960000,16800000,120910000,171000,549000,0,경기,70대,,3,91140000,375000,174000
840,1.01,680000,76770000,650000,1250000,2120000,620000,16540000,27690000,45930000,16880000,120830000,157000,523000,0,경기,70대,,3,91000000,355000,168000
840,1.02,680000,76770000,660000,1260000,2130000,620000,16520000,27770000,45940000,16890000,121020000,155000,525000,0,경기,70대,,3,91080000,358000,167000
780,1.47,490000,40790000,240000,1280000,460000,70000,16930000,9320000,25470000,14990000,71120000,114000,376000,4,강원,70대,,3,52090000,242000,134000
816,0.58,370000,38520000,180000,950000,430000,80000,15730000,8690000,24640000,14210000,66950000,88000,282000,4,강원,70대,,3,49340000,178000,104000
816,0.59,350000,38130000,180000,940000,390000,80000,15680000,8640000,24230000,14090000,66910000,76000,274000,4,강원,70대,,3,48830000,167000,107000
817,0.59,400000,38050000,180000,940000,390000,70000,15690000,8620000,24130000,13960000,67170000,89000,311000,4,강원,70대,,3,48740000,191000,120000
818,0.6,400000,38160000,190000,950000,390000,70000,15630000,8780000,24170000,13990000,67370000,90000,310000,4,강원,70대,,3,48870000,193000,117000
818,0.6,410000,38410000,190000,960000,390000,70000,15750000,8820000,24270000,14080000,67780000,88000,322000,4,강원,70대,,3,49130000,203000,119000
819,0.61,410000,38670000,190000,970000,380000,70000,15790000,8850000,24510000,14100000,68390000,90000,320000,4,강원,70대,,3,49460000,204000,116000
820,0.61,410000,38840000,200000,970000,380000,80000,15970000,8890000,24560000,14220000,68720000,94000,316000,4,강원,70대,,3,49730000,200000,116000
820,0.61,400000,38990000,200000,1000000,410000,80000,16160000,9010000,24560000,14160000,69060000,87000,313000,4,강원,70대,,3,50050000,199000,114000
821,0.62,420000,39460000,210000,1030000,450000,50000,16360000,9170000,24810000,14240000,69940000,98000,322000,4,강원,70대,,3,50680000,203000,119000
821,0.62,430000,39660000,220000,1060000,450000,60000,16350000,9320000,24920000,14350000,70140000,103000,327000,4,강원,70대,,3,50940000,208000,119000
822,0.62,420000,39990000,230000,1060000,450000,60000,16510000,9420000,25060000,14470000,70850000,100000,320000,4,강원,70대,,3,51350000,207000,113000
823,0.63,440000,40180000,240000,1080000,470000,70000,16780000,9490000,25120000,14560000,71340000,103000,337000,4,강원,70대,,3,51770000,214000,123000
824,0.72,430000,40470000,260000,1120000,480000,80000,17290000,9480000,25290000,14640000,72370000,98000,332000,4,강원,70대,,3,52460000,220000,112000
824,0.72,400000,40740000,270000,1160000,490000,110000,17250000,9520000,25780000,14600000,73470000,88000,312000,4,강원,70대,,3,52950000,196000,116000
824,0.73,490000,40740000,280000,1190000,490000,140000,17320000,9500000,25860000,14650000,74140000,106000,384000,4,강원,70대,,3,53100000,247000,137000
824,0.74,470000,40680000,280000,1180000,490000,150000,17280000,9570000,25850000,14740000,74310000,102000,368000,4,강원,70대,,3,53120000,237000,131000
825,0.74,490000,40770000,290000,1200000,490000,150000,17310000,9650000,25910000,14770000,74660000,102000,388000,4,강원,70대,,3,53300000,252000,136000
825,0.74,500000,40810000,290000,1210000,500000,150000,17190000,9780000,25960000,14820000,74840000,101000,399000,4,강원,70대,,3,53370000,248000,151000
826,0.75,480000,40890000,300000,1210000,500000,150000,17230000,9940000,25830000,14870000,74990000,105000,375000,4,강원,70대,,3,53450000,240000,135000
826,0.75,470000,41030000,310000,1230000,500000,140000,17290000,10090000,25820000,15030000,75270000,98000,372000,4,강원,70대,,3,53660000,241000,131000
827,0.76,510000,41220000,310000,1230000,500000,190000,17420000,10220000,25930000,15030000,75870000,110000,400000,4,강원,70대,,3,54030000,263000,137000
827,0.76,490000,41360000,310000,1270000,520000,220000,17360000,10400000,26040000,15050000,76240000,107000,383000,4,강원,70대,,3,54280000,242000,141000
828,0.77,500000,41430000,320000,1290000,490000,230000,17480000,10370000,26070000,15160000,76330000,111000,389000,4,강원,70대,,3,54410000,252000,137000
785,1.41,440000,38440000,210000,1100000,680000,130000,17220000,10050000,25680000,13620000,71850000,88000,352000,4,충북,70대,,3,53290000,222000,130000
819,0.54,300000,36270000,150000,810000,500000,110000,16170000,8860000,25500000,12830000,67840000,62000,238000,4,충북,70대,,3,50760000,153000,85000
819,0.54,290000,36270000,160000,840000,530000,120000,16310000,8930000,25420000,12690000,68410000,56000,234000,4,충북,70대,,3,50900000,150000,84000
820,0.54,340000,35930000,150000,850000,540000,120000,16150000,8900000,25200000,12530000,68500000,67000,273000,4,충북,70대,,3,50500000,170000,103000
820,0.54,330000,36200000,170000,850000,570000,120000,16250000,8990000,25290000,12530000,69110000,62000,268000,4,충북,70대,,3,50790000,166000,102000
820,0.54,350000,36550000,170000,860000,590000,120000,16380000,9020000,25640000,12550000,69940000,64000,286000,4,충북,70대,,3,51310000,172000,114000
821,0.54,340000,36400000,180000,840000,610000,130000,16340000,9150000,25430000,12570000,69750000,65000,275000,4,충북,70대,,3,51200000,169000,106000
822,0.55,340000,36880000,190000,850000,630000,140000,16520000,9300000,25790000,12590000,70770000,68000,272000,4,충북,70대,,3,51890000,171000,101000
822,0.56,340000,36650000,190000,860000,630000,140000,16620000,9380000,25530000,12620000,70560000,64000,276000,4,충북,70대,,3,51810000,168000,108000
822,0.56,350000,37030000,200000,870000,640000,150000,16840000,9530000,25800000,12550000,71420000,74000,276000,4,충북,70대,,3,52460000,171000,105000
823,0.57,360000,37380000,210000,870000,660000,160000,16940000,9800000,26000000,12620000,72290000,73000,287000,4,충북,70대,,3,53050000,173000,114000
824,0.58,360000,37540000,220000,860000,680000,170000,17070000,9880000,26280000,12690000,72920000,73000,287000,4,충북,70대,,3,53550000,172000,115000
824,0.58,370000,37760000,230000,900000,690000,170000,17170000,9970000,26550000,12740000,73520000,72000,298000,4,충북,70대,,3,54020000,183000,115000
824,0.65,380000,38260000,240000,970000,710000,190000,17440000,10230000,26980000,12860000,74730000,75000,305000,4,충북,70대,,3,55000000,201000,104000
824,0.65,340000,38660000,250000,960000,720000,180000,17570000,10320000,27100000,12890000,75570000,67000,273000,4,충북,70대,,3,55360000,173000,100000
824,0.65,410000,38620000,260000,970000,720000,200000,17510000,10410000,27010000,12870000,76200000,80000,330000,4,충북,70대,,3,55310000,212000,118000
824,0.65,390000,38570000,280000,980000,710000,210000,17460000,10430000,26920000,12910000,76220000,79000,311000,4,충북,70대,,3,55200000,202000,109000
824,0.66,410000,38670000,280000,1000000,720000,220000,17570000,10560000,27160000,12970000,76960000,79000,331000,4,충북,70대,,3,55680000,209000,122000
825,0.66,410000,38940000,290000,1010000,760000,220000,17540000,10820000,27310000,13010000,77740000,76000,334000,4,충북,70대,,3,56080000,215000,119000
825,0.67,420000,39230000,300000,1020000,720000,250000,17780000,10990000,27420000,13130000,78580000,82000,338000,4,충북,70대,,3,56600000,216000,122000
826,0.68,420000,39290000,310000,1040000,740000,260000,17870000,11060000,27550000,13220000,78990000,76000,344000,4,충북,70대,,3,56910000,213000,131000
826,0.69,440000,39380000,310000,1020000,760000,290000,17890000,11150000,27820000,13280000,79470000,85000,355000,4,충북,70대,,3,57290000,220000,135000
826,0.69,430000,39370000,320000,1040000,760000,300000,17920000,11260000,27780000,13390000,79460000,81000,349000,4,충북,70대,,3,57390000,205000,144000
827,0.7,440000,39450000,340000,1060000,770000,310000,17860000,11390000,27890000,13500000,79610000,85000,355000,4,충북,70대,,3,57610000,215000,140000
779,1.36,390000,50220000,200000,890000,560000,100000,18550000,10620000,31010000,15200000,83080000,72000,318000,4,충남,70대,,3,60450000,190000,128000
813,0.49,240000,47220000,140000,650000,470000,80000,17060000,9650000,29750000,14170000,78130000,46000,194000,4,충남,70대,,3,56650000,123000,71000
813,0.49,230000,47370000,150000,660000,500000,90000,17190000,9700000,29760000,14090000,78560000,39000,191000,4,충남,70대,,3,56860000,123000,68000
813,0.49,270000,47310000,150000,670000,490000,100000,17220000,9710000,29640000,14110000,78970000,49000,221000,4,충남,70대,,3,56790000,136000,85000
814,0.5,270000,47220000,160000,680000,500000,70000,17230000,9940000,29470000,14160000,79250000,48000,222000,4,충남,70대,,3,56850000,139000,83000
814,0.5,280000,47300000,160000,700000,490000,70000,17240000,9970000,29550000,14210000,79630000,48000,232000,4,충남,70대,,3,56990000,144000,88000
814,0.5,270000,47560000,170000,700000,500000,70000,17360000,10010000,29760000,14270000,80200000,48000,222000,4,충남,70대,,3,57360000,143000,79000
815,0.51,280000,47950000,170000,690000,510000,70000,17520000,10050000,29990000,14300000,81000000,54000,226000,4,충남,70대,,3,57800000,145000,81000
815,0.52,280000,48010000,180000,720000,520000,70000,17560000,10160000,30080000,14370000,81240000,50000,230000,4,충남,70대,,3,58050000,144000,86000
816,0.52,290000,48310000,190000,730000,540000,80000,17680000,10270000,30240000,14520000,81710000,56000,234000,4,충남,70대,,3,58440000,145000,89000
816,0.53,290000,48550000,190000,760000,550000,80000,17760000,10400000,30630000,14680000,82550000,56000,234000,4,충남,70대,,3,59040000,142000,92000
817,0.53,290000,48920000,200000,770000,560000,80000,17860000,10500000,30940000,14810000,83110000,54000,236000,4,충남,70대,,3,59570000,144000,92000
817,0.54,310000,49260000,210000,790000,580000,80000,18070000,10570000,31180000,14920000,83720000,57000,253000,4,충남,70대,,3,60090000,153000,100000
817,0.61,310000,50020000,220000,830000,640000,110000,18550000,10810000,31640000,15150000,85360000,58000,252000,4,충남,70대,,3,61290000,166000,86000
817,0.61,280000,50220000,220000,830000,660000,130000,18710000,10970000,31700000,15250000,86130000,51000,229000,4,충남,70대,,3,61680000,144000,85000
817,0.62,350000,49790000,240000,830000,660000,130000,18610000,10990000,31190000,15130000,86060000,62000,288000,4,충남,70대,,3,61100000,181000,107000
818,0.62,330000,50150000,240000,840000,660000,140000,18730000,11110000,31280000,15220000,86690000,59000,271000,4,충남,70대,,3,61450000,174000,97000
818,0.63,360000,50010000,250000,870000,660000,160000,18690000,11200000,31200000,15320000,86800000,62000,298000,4,충남,70대,,3,61420000,188000,110000
819,0.63,340000,50160000,260000,870000,660000,150000,18710000,11180000,31350000,15440000,86840000,58000,282000,4,충남,70대,,3,61580000,180000,102000
819,0.64,360000,50280000,260000,870000,670000,140000,18760000,11320000,31410000,15600000,87190000,66000,294000,4,충남,70대,,3,61830000,188000,106000
819,0.65,340000,50500000,270000,890000,670000,140000,18780000,11440000,31510000,15690000,87450000,60000,280000,4,충남,70대,,3,62080000,180000,100000
820,0.65,370000,50640000,270000,900000,670000,140000,18770000,11500000,31800000,15750000,87970000,70000,300000,4,충남,70대,,3,62430000,193000,107000
820,0.66,350000,50750000,280000,910000,680000,140000,18910000,11610000,31730000,15870000,87950000,66000,284000,4,충남,70대,,3,62610000,177000,107000
821,0.66,370000,50990000,280000,920000,690000,140000,19050000,11670000,31920000,15940000,88330000,69000,301000,4,충남,70대,,3,63010000,184000,117000
779,1.45,440000,35420000,210000,890000,600000,140000,11770000,10700000,21220000,15310000,57820000,94000,346000,4,전북,70대,,3,44020000,224000,122000
813,0.51,290000,33240000,140000,640000,540000,120000,10840000,9700000,20540000,14080000,54280000,67000,223000,4,전북,70대,,3,41300000,148000,75000
813,0.51,280000,33220000,140000,660000,540000,120000,10940000,9780000,20440000,14070000,54550000,57000,223000,4,전북,70대,,3,41400000,149000,74000
813,0.51,320000,33200000,150000,660000,560000,140000,10920000,9800000,20480000,14010000,55010000,67000,253000,4,전북,70대,,3,41440000,161000,92000
814,0.51,310000,33270000,160000,660000,580000,130000,10960000,9830000,20450000,14070000,55050000,65000,245000,4,전북,70대,,3,41490000,160000,85000
814,0.52,340000,33460000,160000,680000,570000,130000,11020000,9930000,20510000,14080000,55460000,66000,274000,4,전북,70대,,3,41730000,182000,92000
815,0.52,310000,33470000,170000,670000,570000,130000,11020000,9950000,20710000,14170000,55820000,65000,245000,4,전북,70대,,3,41940000,165000,80000
816,0.53,320000,33660000,180000,680000,590000,150000,10990000,10040000,20850000,14270000,56040000,71000,249000,4,전북,70대,,3,42160000,165000,84000
816,0.53,320000,33620000,190000,680000,590000,150000,11010000,10100000,20760000,14270000,55940000,67000,253000,4,전북,70대,,3,42150000,166000,87000
816,0.54,330000,33710000,200000,680000,600000,160000,11050000,10160000,20890000,14370000,56260000,72000,258000,4,전북,70대,,3,42400000,167000,91000
817,0.54,340000,34080000,210000,700000,620000,180000,11170000,10290000,21140000,14600000,56730000,74000,266000,4,전북,70대,,3,42920000,167000,99000
817,0.55,340000,34330000,220000,710000,630000,180000,11300000,10380000,21260000,14760000,57040000,70000,270000,4,전북,70대,,3,43270000,172000,98000
818,0.56,380000,34610000,230000,720000,640000,180000,11390000,10480000,21450000,14890000,57510000,74000,306000,4,전북,70대,,3,43650000,195000,111000
818,0.63,370000,35000000,250000,760000,670000,210000,11700000,10690000,21680000,15080000,58380000,81000,289000,4,전북,70대,,3,44420000,193000,96000
818,0.63,320000,35310000,260000,790000,690000,200000,11800000,10830000,21930000,15080000,59370000,68000,252000,4,전북,70대,,3,44920000,164000,88000
818,0.64,410000,35250000,270000,780000,700000,200000,11770000,10810000,21790000,15010000,59490000,79000,331000,4,전북,70대,,3,44740000,208000,123000
819,0.64,390000,35150000,280000,800000,670000,200000,11800000,10830000,21670000,14980000,59660000,79000,311000,4,전북,70대,,3,44690000,205000,106000
819,0.65,420000,35240000,290000,820000,670000,190000,11830000,10940000,21620000,15100000,60000000,81000,339000,4,전북,70대,,3,44790000,218000,121000
820,0.65,410000,35160000,300000,860000,670000,170000,11840000,11120000,21530000,15170000,60240000,77000,333000,4,전북,70대,,3,44890000,213000,120000
820,0.65,420000,35200000,310000,870000,650000,190000,11880000,11160000,21470000,15280000,60160000,86000,334000,4,전북,70대,,3,44920000,219000,115000
820,0.66,410000,35250000,310000,880000,660000,180000,11950000,11270000,21320000,15340000,60150000,78000,332000,4,전북,70대,,3,44970000,209000,123000
821,0.67,450000,35300000,310000,870000,660000,210000,12020000,11370000,21240000,15310000,60420000,91000,359000,4,전북,70대,,3,45050000,229000,130000
821,0.67,420000,35450000,310000,880000,680000,220000,12080000,11480000,21350000,15380000,60780000,85000,335000,4,전북,70대,,3,45330000,213000,122000
822,0.68,440000,35530000,320000,880000,700000,210000,12180000,11660000,21330000,15560000,61020000,88000,352000,4,전북,70대,,3,45610000,219000,133000
774,1.27,320000,30810000,130000,730000,280000,30000,11760000,7940000,17270000,16910000,49470000,60000,260000,4,전남,70대,,3,37160000,145000,115000
806,0.43,200000,28100000,100000,520000,230000,20000,10490000,6850000,16440000,15240000,45650000,40000,160000,4,전남,70대,,3,33920000,90000,70000
806,0.43,190000,28440000,100000,530000,240000,20000,10670000,6950000,16610000,15430000,46070000,36000,154000,4,전남,70대,,3,34390000,91000,63000
806,0.43,220000,28470000,110000,530000,240000,20000,10720000,6990000,16570000,15400000,46330000,42000,178000,4,전남,70대,,3,34430000,100000,78000
806,0.44,220000,28520000,110000,530000,250000,20000,10750000,7040000,16570000,15490000,46440000,41000,179000,4,전남,70대,,3,34520000,105000,74000
807,0.44,240000,28750000,110000,550000,240000,20000,10840000,7200000,16660000,15680000,46980000,43000,197000,4,전남,70대,,3,34860000,110000,87000
807,0.44,230000,28920000,120000,540000,270000,20000,10870000,7250000,16810000,15720000,47420000,41000,189000,4,전남,70대,,3,35100000,106000,83000
808,0.45,240000,29100000,130000,550000,270000,20000,10970000,7290000,16850000,15830000,47660000,45000,195000,4,전남,70대,,3,35300000,111000,84000
808,0.45,230000,29240000,130000,560000,280000,20000,11030000,7370000,16950000,15940000,47850000,41000,189000,4,전남,70대,,3,35530000,108000,81000
809,0.45,240000,29410000,140000,580000,290000,30000,11100000,7430000,17110000,16100000,48200000,44000,196000,4,전남,70대,,3,35830000,113000,83000
809,0.46,240000,29580000,150000,590000,310000,30000,11180000,7470000,17280000,16220000,48580000,45000,195000,4,전남,70대,,3,36140000,111000,84000
810,0.46,240000,29750000,150000,610000,310000,40000,11290000,7570000,17360000,16350000,48820000,44000,196000,4,전남,70대,,3,36420000,112000,84000
810,0.46,270000,30010000,160000,630000,310000,40000,11390000,7640000,17570000,16490000,49450000,48000,222000,4,전남,70대,,3,36820000,120000,102000
810,0.53,250000,30370000,170000,670000,320000,40000,11560000,7850000,17920000,16790000,50390000,49000,201000,4,전남,70대,,3,37550000,125000,76000
811,0.53,230000,30690000,180000,700000,320000,40000,11670000,7970000,17920000,17030000,50680000,43000,187000,4,전남,70대,,3,37810000,113000,74000
811,0.53,290000,30530000,190000,710000,320000,50000,11750000,8020000,17760000,17020000,50860000,54000,236000,4,전남,70대,,3,37780000,138000,98000
811,0.54,270000,30670000,200000,740000,320000,50000,11870000,8150000,17770000,17100000,51410000,51000,219000,4,전남,70대,,3,38040000,129000,90000
811,0.54,300000,30740000,200000,740000,320000,50000,11920000,8190000,17620000,17260000,51290000,51000,249000,4,전남,70대,,3,37990000,142000,107000
812,0.54,290000,30780000,200000,770000,320000,50000,11960000,8230000,17630000,17320000,51560000,50000,240000,4,전남,70대,,3,38070000,138000,102000
812,0.55,290000,30810000,200000,780000,320000,50000,11960000,8310000,17620000,17320000,51760000,57000,233000,4,전남,70대,,3,38160000,142000,91000
813,0.56,290000,30990000,210000,790000,340000,50000,12030000,8440000,17650000,17460000,52000000,50000,240000,4,전남,70대,,3,38400000,143000,97000
813,0.56,310000,31240000,210000,770000,310000,60000,12110000,8520000,17760000,17530000,52300000,55000,255000,4,전남,70대,,3,38670000,151000,104000
814,0.56,290000,31300000,210000,790000,320000,80000,12070000,8640000,17830000,17630000,52470000,53000,237000,4,전남,70대,,3,38830000,134000,103000
814,0.57,310000,31390000,220000,790000,330000,70000,12130000,8710000,17790000,17640000,52480000,57000,253000,4,전남,70대,,3,38930000,145000,108000
