cluster,avg_score,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,credit_loan,mortgage_loan,inst_rep_loanb,ls_rep_loanb
4,813,56860000,47370000,150000,660000,500000,90000,14090000,78560000,9700000,29760000
4,813,56790000,47310000,150000,670000,490000,100000,14110000,78970000,9710000,29640000
4,814,56850000,47220000,160000,680000,500000,70000,14160000,79250000,9940000,29470000
4,814,56990000,47300000,160000,700000,490000,70000,14210000,79630000,9970000,29550000
4,814,57360000,47560000,170000,700000,500000,70000,14270000,80200000,10010000,29760000
4,815,57800000,47950000,170000,690000,510000,70000,14300000,81000000,10050000,29990000
4,815,58050000,48010000,180000,720000,520000,70000,14370000,81240000,10160000,30080000
4,816,58440000,48310000,190000,730000,540000,80000,14520000,81710000,10270000,30240000
4,816,59040000,48550000,190000,760000,550000,80000,14680000,82550000,10400000,30630000
4,817,59570000,48920000,200000,770000,560000,80000,14810000,83110000,10500000,30940000
4,817,60090000,49260000,210000,790000,580000,80000,14920000,83720000,10570000,31180000
4,817,61290000,50020000,220000,830000,640000,110000,15150000,85360000,10810000,31640000
4,817,61680000,50220000,220000,830000,660000,130000,15250000,86130000,10970000,31700000
4,817,61100000,49790000,240000,830000,660000,130000,15130000,86060000,10990000,31190000
4,818,61450000,50150000,240000,840000,660000,140000,15220000,86690000,11110000,31280000
4,818,61420000,50010000,250000,870000,660000,160000,15320000,86800000,11200000,31200000
4,819,61580000,50160000,260000,870000,660000,150000,15440000,86840000,11180000,31350000
4,819,61830000,50280000,260000,870000,670000,140000,15600000,87190000,11320000,31410000
4,819,62080000,50500000,270000,890000,670000,140000,15690000,87450000,11440000,31510000
4,820,62430000,50640000,270000,900000,670000,140000,15750000,87970000,11500000,31800000
4,820,62610000,50750000,280000,910000,680000,140000,15870000,87950000,11610000,31730000
4,821,63010000,50990000,280000,920000,690000,140000,15940000,88330000,11670000,31920000
4,779,44020000,35420000,210000,890000,600000,140000,15310000,57820000,10700000,21220000
4,813,41300000,33240000,140000,640000,540000,120000,14080000,54280000,9700000,20540000
4,813,41400000,33220000,140000,660000,540000,120000,14070000,54550000,9780000,20440000
4,813,41440000,33200000,150000,660000,560000,140000,14010000,55010000,9800000,20480000
4,814,41490000,33270000,160000,660000,580000,130000,14070000,55050000,9830000,20450000
4,814,41730000,33460000,160000,680000,570000,130000,14080000,55460000,9930000,20510000
4,815,41940000,33470000,170000,670000,570000,130000,14170000,55820000,9950000,20710000
4,816,42160000,33660000,180000,680000,590000,150000,14270000,56040000,10040000,20850000
4,816,42150000,33620000,190000,680000,590000,150000,14270000,55940000,10100000,20760000
4,816,42400000,33710000,200000,680000,600000,160000,14370000,56260000,10160000,20890000
4,817,42920000,34080000,210000,700000,620000,180000,14600000,56730000,10290000,21140000
4,817,43270000,34330000,220000,710000,630000,180000,14760000,57040000,10380000,21260000
4,818,43650000,34610000,230000,720000,640000,180000,14890000,57510000,10480000,21450000
4,818,44420000,35000000,250000,760000,670000,210000,15080000,58380000,10690000,21680000
4,818,44920000,35310000,260000,790000,690000,200000,15080000,59370000,10830000,21930000
4,818,44740000,35250000,270000,780000,700000,200000,15010000,59490000,10810000,21790000
4,819,44690000,35150000,280000,800000,670000,200000,14980000,59660000,10830000,21670000
4,819,44790000,35240000,290000,820000,670000,190000,15100000,60000000,10940000,21620000
4,820,44890000,35160000,300000,860000,670000,170000,15170000,60240000,11120000,21530000
4,820,44920000,35200000,310000,870000,650000,190000,15280000,60160000,11160000,21470000
4,820,44970000,35250000,310000,880000,660000,180000,15340000,60150000,11270000,21320000
4,821,45050000,35300000,310000,870000,660000,210000,15310000,60420000,11370000,21240000
4,821,45330000,35450000,310000,880000,680000,220000,15380000,60780000,11480000,21350000
4,822,45610000,35530000,320000,880000,700000,210000,15560000,61020000,11660000,21330000
4,774,37160000,30810000,130000,730000,280000,30000,16910000,49470000,7940000,17270000
4,806,33920000,28100000,100000,520000,230000,20000,15240000,45650000,6850000,16440000
4,806,34390000,28440000,100000,530000,240000,20000,15430000,46070000,6950000,16610000
4,806,34430000,28470000,110000,530000,240000,20000,15400000,46330000,6990000,16570000
4,806,34520000,28520000,110000,530000,250000,20000,15490000,46440000,7040000,16570000
4,807,34860000,28750000,110000,550000,240000,20000,15680000,46980000,7200000,16660000
4,807,35100000,28920000,120000,540000,270000,20000,15720000,47420000,7250000,16810000
4,808,35300000,29100000,130000,550000,270000,20000,15830000,47660000,7290000,16850000
4,808,35530000,29240000,130000,560000,280000,20000,15940000,47850000,7370000,16950000
4,809,35830000,29410000,140000,580000,290000,30000,16100000,48200000,7430000,17110000
4,809,36140000,29580000,150000,590000,310000,30000,16220000,48580000,7470000,17280000
4,810,36420000,29750000,150000,610000,310000,40000,16350000,48820000,7570000,17360000
4,810,36820000,30010000,160000,630000,310000,40000,16490000,49450000,7640000,17570000
4,810,37550000,30370000,170000,670000,320000,40000,16790000,50390000,7850000,17920000
4,811,37810000,30690000,180000,700000,320000,40000,17030000,50680000,7970000,17920000
4,811,37780000,30530000,190000,710000,320000,50000,17020000,50860000,8020000,17760000
4,811,38040000,30670000,200000,740000,320000,50000,17100000,51410000,8150000,17770000
4,811,37990000,30740000,200000,740000,320000,50000,17260000,51290000,8190000,17620000
4,812,38070000,30780000,200000,770000,320000,50000,17320000,51560000,8230000,17630000
4,812,38160000,30810000,200000,780000,320000,50000,17320000,51760000,8310000,17620000
4,813,38400000,30990000,210000,790000,340000,50000,17460000,52000000,8440000,17650000
4,813,38670000,31240000,210000,770000,310000,60000,17530000,52300000,8520000,17760000
4,814,38830000,31300000,210000,790000,320000,80000,17630000,52470000,8640000,17830000
4,814,38930000,31390000,220000,790000,330000,70000,17640000,52480000,8710000,17790000
4,784,48960000,39170000,170000,790000,420000,130000,14700000,65190000,8030000,25160000
4,816,45820000,36090000,130000,610000,360000,90000,13510000,61290000,7110000,24350000
4,816,45990000,36130000,130000,620000,350000,100000,13480000,61880000,7130000,24300000
4,816,46160000,36190000,140000,650000,370000,110000,13350000,62870000,7130000,24590000
4,816,46520000,36520000,140000,640000,370000,110000,13440000,63500000,7190000,24800000
4,817,46710000,36680000,150000,650000,370000,110000,13530000,63720000,7270000,24800000
4,817,46890000,36800000,150000,650000,370000,120000,13530000,63890000,7290000,24860000
4,818,47350000,37130000,160000,660000,390000,120000,13600000,64440000,7370000,25070000
4,818,47730000,37330000,160000,660000,400000,120000,13640000,64910000,7520000,25240000
4,819,48150000,37660000,160000,660000,410000,120000,13720000,65390000,7610000,25470000
4,819,48670000,38080000,170000,670000,430000,100000,13800000,65850000,7710000,25760000
4,820,49380000,38480000,170000,680000,440000,110000,13960000,66620000,7880000,26100000
4,820,49840000,38830000,180000,700000,440000,110000,14070000,67060000,7960000,26240000
4,821,50950000,39650000,200000,740000,450000,100000,14310000,68420000,8160000,26610000
4,821,51290000,39980000,210000,740000,460000,100000,14390000,69270000,8220000,26800000
4,821,50780000,39640000,220000,730000,450000,100000,14300000,69290000,8280000,26390000
4,821,51250000,40010000,220000,730000,440000,100000,14470000,70100000,8360000,26730000
4,822,51580000,40260000,230000,750000,450000,90000,14560000,70640000,8520000,26850000
4,822,51820000,40390000,230000,770000,460000,90000,14670000,70970000,8670000,26840000
4,822,52100000,40440000,230000,790000,450000,100000,14780000,71310000,8860000,26890000
4,823,52630000,40890000,240000,800000,470000,100000,14840000,71900000,8970000,27240000
4,823,52960000,41140000,240000,810000,470000,110000,14890000,72290000,9100000,27350000
4,824,53400000,41610000,250000,810000,470000,120000,15040000,72680000,9280000,27470000
4,824,53770000,41890000,250000,830000,470000,120000,15080000,72940000,9440000,27580000
4,781,57190000,48280000,250000,830000,690000,60000,15790000,74780000,9740000,32140000
4,814,53390000,44940000,160000,620000,620000,40000,14910000,69470000,8890000,30880000
4,815,53370000,44790000,170000,630000,640000,40000,14500000,69200000,9010000,30500000
4,815,53830000,45150000,170000,640000,650000,40000,14530000,70100000,9120000,30730000
4,816,54190000,45450000,180000,640000,670000,40000,14740000,70460000,9250000,30960000
4,816,54540000,45690000,190000,650000,680000,40000,14820000,71000000,9320000,31190000
4,817,55010000,46110000,190000,660000,680000,50000,14960000,71670000,9400000,31440000
4,817,55560000,46580000,200000,670000,690000,60000,14900000,72490000,9450000,31830000
4,818,55810000,46750000,200000,670000,700000,60000,14940000,72870000,9570000,31910000
4,818,56190000,47120000,210000,660000,720000,70000,15070000,73470000,9650000,32110000
4,818,56720000,47520000,220000,660000,730000,70000,15110000,74200000,9780000,32440000
4,819,57240000,47880000,230000,680000,740000,70000,15240000,74940000,9980000,32650000
4,820,57850000,48310000,240000,680000,730000,70000,15190000,75950000,10060000,33100000
4,820,58820000,49030000,250000,700000,740000,80000,15190000,77250000,10200000,33660000
4,820,59390000,49410000,260000,710000,730000,80000,15020000,78220000,10180000,34030000
4,821,59620000,49540000,280000,730000,720000,90000,15180000,78670000,10370000,33970000
4,821,59930000,49650000,290000,730000,740000,90000,15020000,79440000,10290000,34330000
4,821,60210000,49760000,300000,760000,770000,90000,15030000,79800000,10530000,34280000
4,822,60310000,49870000,310000,770000,780000,70000,15000000,79930000,10670000,34200000
4,822,60480000,49920000,310000,790000,770000,70000,14990000,80250000,10750000,34290000
4,822,60960000,50350000,320000,820000,790000,80000,15080000,80880000,10930000,34430000
4,822,60960000,50310000,320000,820000,780000,100000,15130000,80960000,11020000,34260000
4,823,61620000,50920000,330000,830000,800000,110000,15130000,81840000,11150000,34750000
4,823,62170000,51410000,340000,870000,820000,110000,15190000,82510000,11310000,35010000
6,781,67950000,56850000,130000,910000,140000,150000,24530000,89890000,8650000,41220000
0,816,66440000,55650000,90000,690000,760000,90000,23980000,89720000,8200000,41160000
0,817,66270000,55750000,90000,690000,130000,100000,23620000,89930000,8170000,40710000
0,818,66810000,56280000,90000,690000,120000,70000,23550000,90790000,8190000,41150000
0,818,67950000,57150000,100000,710000,120000,70000,24620000,91990000,8280000,42250000
0,819,68370000,57530000,100000,710000,180000,80000,24690000,92950000,8310000,42610000
0,820,69550000,58670000,100000,730000,180000,80000,24840000,94770000,8510000,43290000
0,821,70050000,59100000,110000,730000,210000,120000,24630000,95770000,8470000,43610000
0,821,72390000,61180000,110000,750000,190000,130000,25100000,99090000,8670000,45500000
0,821,73890000,62430000,120000,760000,170000,150000,25590000,101210000,8660000,46550000
0,822,74450000,62730000,130000,760000,170000,150000,25690000,102730000,8550000,47170000
0,822,76210000,64150000,140000,780000,150000,180000,25730000,105800000,8650000,48540000
0,823,77400000,65390000,150000,790000,160000,210000,25760000,108330000,8750000,48980000
0,824,79860000,66960000,150000,810000,190000,200000,25840000,112200000,9190000,50720000
0,824,81120000,68170000,160000,830000,210000,210000,25740000,114560000,9410000,51370000
0,824,81870000,68560000,160000,870000,270000,220000,24740000,115940000,9760000,51690000
0,825,82830000,69440000,170000,850000,260000,230000,25350000,117340000,10140000,52050000
0,825,83930000,70450000,170000,850000,230000,250000,25620000,119370000,10190000,53110000
0,825,84460000,70870000,170000,850000,240000,190000,25730000,120310000,10290000,53520000
0,820,86100000,72370000,180000,860000,220000,190000,25540000,123610000,10410000,54870000
0,819,86630000,72760000,180000,870000,240000,220000,26110000,124060000,10470000,55140000
0,819,88190000,73960000,190000,860000,230000,250000,26780000,125970000,10680000,56330000
0,819,89820000,75010000,190000,870000,300000,300000,26900000,128140000,10720000,57600000
0,819,90300000,75220000,200000,870000,310000,300000,26870000,129010000,10770000,57960000
6,795,77460000,65010000,310000,1170000,1150000,180000,18770000,104580000,19680000,38920000
0,831,75650000,63740000,230000,940000,1070000,170000,17770000,102180000,18310000,39200000
0,831,75730000,63780000,240000,940000,1080000,180000,17690000,102510000,18370000,39070000
0,832,75880000,63860000,240000,950000,1080000,180000,17630000,103150000,18460000,39130000
0,832,76180000,64070000,250000,960000,1090000,180000,17690000,103700000,18550000,39300000
0,832,76600000,64380000,260000,970000,1100000,190000,17930000,104410000,18650000,39530000
0,833,76880000,64490000,260000,970000,1110000,200000,17940000,104950000,18740000,39640000
0,834,77210000,64700000,270000,980000,1110000,200000,17970000,105440000,18860000,39760000
0,834,77640000,64960000,280000,990000,1140000,200000,18060000,105970000,19070000,39900000
0,835,78080000,65210000,290000,990000,1170000,220000,18160000,106600000,19280000,40030000
0,835,78570000,65490000,300000,1010000,1200000,230000,18210000,107340000,19490000,40210000
0,836,78940000,65680000,320000,1020000,1210000,240000,18340000,107860000,19670000,40320000
0,836,79290000,65840000,320000,1040000,1210000,240000,18340000,108430000,19840000,40360000
0,836,79510000,65910000,340000,1060000,1210000,250000,18350000,108820000,19970000,40400000
0,836,79730000,66030000,350000,1070000,1230000,250000,18400000,109410000,20070000,40460000
0,836,79770000,66020000,370000,1080000,1230000,250000,18460000,110000000,20180000,40400000
0,837,79880000,66030000,370000,1100000,1230000,260000,18450000,110400000,20290000,40390000
0,837,79920000,66030000,380000,1130000,1230000,260000,18470000,110610000,20450000,40270000
0,838,80050000,66060000,390000,1140000,1230000,240000,18480000,110970000,20560000,40270000
0,838,80320000,66230000,390000,1160000,1230000,250000,18520000,111460000,20660000,40420000
0,838,80470000,66360000,400000,1180000,1230000,260000,18640000,111670000,20760000,40450000
0,839,80740000,66500000,400000,1180000,1240000,320000,18730000,112110000,20780000,40650000
0,839,80940000,66640000,410000,1200000,1250000,330000,18770000,112370000,20900000,40760000
0,839,81260000,66880000,420000,1210000,1280000,330000,18780000,112760000,20980000,40940000
6,784,63180000,51100000,490000,730000,1830000,210000,13610000,82490000,19620000,32860000
0,821,62730000,51280000,370000,570000,1700000,210000,13410000,80000000,18870000,33790000
0,821,62940000,51390000,380000,580000,1720000,220000,13360000,80500000,18950000,33830000
0,821,63080000,51460000,390000,580000,1720000,220000,13260000,80950000,19050000,33870000
0,822,63290000,51570000,400000,590000,1740000,220000,13240000,81400000,19100000,34010000
0,822,63590000,51730000,410000,600000,1780000,240000,13290000,81880000,19230000,34140000
0,823,63800000,51800000,430000,600000,1760000,250000,13220000,82270000,19310000,34220000
0,823,63990000,51860000,440000,610000,1770000,280000,13210000,82550000,19430000,34270000
0,824,64070000,51790000,450000,620000,1790000,280000,13200000,82690000,19560000,34180000
0,824,64340000,51910000,470000,640000,1820000,290000,13200000,83160000,19700000,34270000
0,824,64730000,52050000,490000,650000,1860000,300000,13290000,83740000,19860000,34440000
0,825,65050000,52190000,510000,660000,1880000,310000,13400000,84200000,20040000,34530000
0,825,65220000,52210000,520000,660000,1880000,310000,13400000,84530000,20110000,34510000
0,825,65420000,52170000,550000,680000,1920000,310000,13400000,84900000,20220000,34520000
0,826,65500000,52160000,570000,690000,1940000,320000,13400000,85290000,20290000,34500000
0,826,65530000,52060000,600000,690000,1960000,340000,13360000,85700000,20410000,34380000
0,826,65680000,52080000,610000,710000,1960000,330000,13380000,86100000,20510000,34390000
0,826,65810000,52060000,630000,740000,1970000,340000,13350000,86400000,20640000,34390000
0,827,65820000,52020000,630000,750000,1970000,320000,13360000,86570000,20750000,34280000
0,827,65840000,51990000,640000,760000,1960000,330000,13360000,86660000,20810000,34240000
0,827,65810000,51900000,650000,780000,1960000,340000,13440000,86610000,20850000,34170000
0,827,65960000,51890000,650000,790000,1960000,420000,13490000,86980000,20890000,34200000
0,828,66180000,51970000,670000,800000,1970000,450000,13510000,87290000,21020000,34350000
0,828,66330000,52070000,670000,810000,1980000,450000,13560000,87560000,21130000,34360000
0,800,115260000,103100000,220000,470000,2180000,400000,25430000,142800000,31810000,68720000
0,834,116370000,103060000,170000,430000,2110000,290000,28270000,141350000,31290000,70970000
0,834,117840000,104640000,180000,430000,2110000,300000,28900000,142330000,31490000,72100000
0,834,118410000,105000000,180000,460000,2130000,310000,28660000,143280000,31910000,72280000
0,834,118610000,104780000,180000,480000,2120000,320000,28240000,143850000,32050000,72420000
0,834,118710000,104850000,190000,500000,2120000,340000,27910000,144040000,32220000,72390000
0,834,119530000,105380000,190000,450000,2380000,350000,27510000,145100000,32510000,72880000
0,835,119940000,105550000,200000,450000,2370000,370000,27390000,145750000,32690000,73020000
0,835,119820000,105200000,210000,460000,2510000,370000,27150000,145720000,32670000,73010000
0,835,121100000,106200000,220000,460000,2560000,390000,27210000,147480000,33180000,73600000
0,836,121610000,106610000,240000,460000,2570000,450000,27020000,148440000,33530000,73650000
0,836,122050000,106940000,250000,450000,2610000,500000,27520000,148840000,33880000,73600000
0,836,122560000,107070000,250000,460000,2840000,510000,26520000,150120000,34210000,73650000
0,838,124070000,108470000,270000,470000,2850000,540000,26580000,152360000,34550000,73540000
0,838,124010000,108280000,290000,480000,2840000,580000,25900000,152790000,34460000,73530000
0,838,123940000,108100000,300000,480000,2880000,580000,24970000,152980000,34510000,73300000
0,838,122890000,106960000,310000,520000,2870000,600000,24960000,151660000,34710000,72680000
0,838,122890000,106740000,310000,530000,2990000,580000,24470000,151910000,34710000,72670000
0,839,122570000,106830000,310000,540000,2940000,600000,23960000,151950000,34830000,72410000
0,839,121900000,106420000,310000,530000,2760000,610000,23990000,151460000,34720000,72030000
0,839,120750000,105370000,310000,530000,2760000,640000,24260000,149950000,34650000,71400000
0,840,120580000,104900000,320000,540000,2700000,790000,24260000,149840000,34780000,71130000
0,840,120590000,104900000,330000,530000,2660000,810000,23890000,150180000,34480000,71490000
0,840,120500000,104850000,340000,530000,2640000,790000,23560000,150420000,34200000,71680000
0,773,72640000,63430000,190000,350000,1740000,130000,12840000,85810000,22200000,41250000
0,813,69050000,58890000,150000,280000,1910000,140000,11180000,81820000,20280000,39630000
0,813,69760000,59720000,150000,260000,1830000,150000,11520000,82230000,20460000,40030000
0,813,69220000,59000000,160000,310000,1840000,160000,11770000,81720000,20700000,39280000
0,813,69230000,59230000,160000,340000,1860000,170000,11930000,81630000,21030000,39030000
0,813,69480000,59440000,170000,330000,1820000,160000,12370000,82110000,21020000,39290000
0,814,70140000,60260000,180000,310000,1820000,170000,12330000,82750000,21240000,39950000
0,815,70970000,60050000,170000,310000,1940000,180000,12360000,83870000,21450000,40630000
0,815,70680000,59840000,180000,310000,1950000,190000,12050000,83370000,21660000,40110000
0,815,70830000,59710000,190000,310000,1920000,170000,12380000,83760000,21520000,40280000
0,816,71420000,59410000,190000,320000,1830000,170000,11930000,84610000,21550000,41000000
0,816,72000000,59990000,210000,330000,1920000,170000,12110000,85610000,21810000,40930000
0,817,72100000,60120000,210000,330000,1930000,160000,11980000,85690000,21710000,41140000
0,817,72200000,60190000,260000,300000,1990000,160000,11720000,85570000,22390000,41090000
0,817,73160000,60830000,270000,310000,1990000,150000,11640000,87010000,22680000,41820000
0,817,73500000,61020000,290000,300000,1990000,310000,11800000,87420000,22920000,41710000
0,817,72500000,60240000,310000,320000,1850000,310000,12090000,86640000,22650000,41060000
0,817,72070000,60280000,310000,330000,1840000,320000,11680000,86120000,22600000,40980000
0,818,72450000,60730000,300000,330000,1850000,240000,11730000,86520000,22840000,41150000
0,818,71670000,59900000,300000,330000,1890000,250000,11510000,85550000,23030000,40220000
0,818,72870000,61160000,300000,350000,1870000,250000,12180000,86840000,23350000,41080000
0,818,72790000,60820000,300000,350000,1870000,260000,11750000,86900000,23310000,41030000
0,819,73120000,60820000,310000,350000,1880000,270000,11810000,87310000,23250000,41360000
0,819,73200000,61020000,330000,360000,1880000,250000,11690000,87340000,23280000,41360000
0,789,66370000,53910000,110000,270000,650000,150000,15150000,78410000,11390000,44270000
0,821,66580000,52270000,90000,250000,780000,210000,12900000,78530000,11370000,45490000
0,820,64340000,49920000,80000,210000,770000,210000,13310000,75510000,11210000,43180000
0,820,64980000,51250000,90000,220000,680000,170000,16320000,76320000,11420000,43650000
0,821,65610000,52030000,90000,230000,680000,170000,16720000,76010000,11750000,43900000
0,822,66980000,52670000,90000,230000,750000,200000,16750000,77520000,11900000,44570000
0,823,67420000,53050000,90000,250000,740000,200000,17210000,78090000,12080000,44300000
0,824,66570000,52540000,100000,270000,710000,330000,17500000,77110000,12100000,43690000
0,823,66330000,52250000,110000,280000,730000,330000,17630000,76860000,12240000,43220000
0,824,66470000,52250000,110000,310000,750000,310000,17210000,77160000,12130000,43200000
0,824,66210000,52190000,110000,320000,790000,340000,17590000,76400000,12250000,43010000
0,824,66340000,52440000,120000,310000,770000,380000,17530000,76630000,12180000,43270000
0,825,66180000,52230000,120000,320000,820000,440000,17510000,76640000,12000000,43190000
0,825,65500000,51740000,130000,380000,810000,360000,17010000,75910000,11650000,42310000
0,825,67150000,53560000,140000,360000,810000,340000,17220000,77440000,11760000,43820000
0,825,67210000,53530000,160000,380000,870000,330000,17160000,77700000,12050000,43530000
0,827,64180000,51170000,170000,380000,890000,330000,17120000,74170000,11980000,41360000
0,828,64320000,51200000,180000,360000,850000,350000,17180000,74210000,11970000,41570000
0,829,65240000,52150000,180000,350000,850000,320000,17530000,75020000,12240000,42270000
0,829,65150000,52110000,170000,360000,820000,350000,17730000,75030000,12200000,42500000
0,829,64800000,51400000,180000,330000,790000,380000,17620000,74340000,12030000,42210000
0,829,65330000,51890000,180000,350000,780000,360000,17380000,74850000,12130000,42610000
0,829,66500000,52720000,200000,370000,770000,390000,17270000,76640000,12050000,43630000
0,829,67980000,54160000,200000,370000,770000,300000,17140000,78520000,12290000,44980000
6,791,65800000,56440000,100000,270000,800000,30000,14120000,76700000,11840000,41610000
0,825,63420000,52230000,70000,210000,760000,40000,14770000,73330000,9860000,41940000
0,826,63160000,51890000,60000,200000,800000,30000,15140000,73780000,10060000,40580000
0,826,63920000,52560000,60000,190000,780000,20000,15250000,74500000,10130000,41200000
0,826,63770000,52190000,60000,190000,830000,30000,14820000,74240000,10490000,40810000
0,826,63460000,51770000,70000,210000,820000,40000,14150000,74160000,10360000,40720000
0,826,64280000,52150000,70000,200000,850000,90000,14050000,75030000,10710000,40860000
0,827,64450000,52050000,70000,200000,800000,100000,13770000,75000000,10820000,41020000
0,827,64030000,51770000,70000,200000,850000,100000,13730000,74590000,10930000,40590000
0,827,64840000,52190000,70000,190000,960000,90000,13750000,75720000,11090000,41180000
0,827,65070000,52410000,80000,180000,970000,110000,13820000,75920000,11470000,41220000
0,828,65290000,52630000,80000,170000,960000,120000,13160000,76100000,11500000,41350000
0,828,65970000,53390000,80000,170000,1020000,110000,12950000,76520000,11930000,41690000
0,829,66160000,53510000,90000,150000,1060000,110000,12960000,76930000,12200000,41550000
0,829,66270000,53540000,90000,220000,1040000,180000,12890000,76940000,12050000,41710000
0,829,67230000,54530000,100000,220000,1040000,230000,13020000,78310000,11850000,42810000
0,830,67080000,54140000,120000,230000,1030000,250000,12550000,78620000,11800000,42630000
0,830,66880000,53870000,110000,210000,1010000,220000,12520000,78390000,11790000,42380000
0,830,67160000,53890000,120000,220000,1030000,190000,12590000,78650000,11950000,42490000
0,830,67780000,54470000,120000,240000,1060000,220000,12720000,79030000,12130000,42760000
0,830,67800000,54380000,130000,230000,1050000,210000,12670000,79140000,12380000,42490000
0,830,67670000,54240000,130000,220000,1040000,140000,12480000,78860000,12400000,42270000
0,830,67140000,53720000,140000,220000,1080000,150000,12250000,78180000,12540000,41890000
0,831,67270000,53550000,130000,220000,1150000,140000,12300000,78440000,12820000,41730000
6,781,54520000,45800000,130000,250000,510000,160000,18480000,65300000,10310000,31010000
4,819,50710000,42320000,100000,130000,450000,140000,15180000,60420000,9440000,29890000
4,819,52150000,43680000,100000,130000,450000,140000,18310000,60660000,10260000,30750000
4,819,53160000,44450000,100000,130000,450000,140000,18560000,61890000,10420000,31230000
4,819,53830000,44730000,90000,130000,450000,150000,18010000,62830000,10500000,31510000
4,819,53130000,43870000,80000,150000,500000,140000,17990000,62130000,10530000,30790000
4,820,53550000,44460000,90000,150000,520000,140000,17700000,62680000,10680000,31240000
4,821,53700000,44530000,90000,140000,610000,140000,17650000,62960000,10880000,31240000
4,821,54210000,44610000,90000,140000,770000,160000,17380000,63590000,11030000,31450000
4,821,55900000,46120000,110000,130000,780000,160000,18530000,65570000,10910000,33140000
4,822,56450000,46450000,110000,130000,730000,160000,18140000,66710000,10870000,33610000
4,822,55680000,45920000,110000,180000,730000,110000,18250000,65770000,10900000,33070000
4,821,55320000,45420000,110000,170000,740000,100000,18450000,65370000,10840000,32790000
4,821,56000000,45770000,130000,290000,730000,150000,19150000,66510000,10990000,33200000
4,822,56790000,46330000,140000,320000,720000,150000,19010000,67430000,11210000,33790000
4,821,56370000,45950000,150000,290000,770000,130000,18920000,67500000,11350000,33010000
4,821,57750000,47280000,170000,320000,780000,120000,20670000,68670000,11580000,33990000
4,822,57680000,47260000,180000,330000,770000,120000,20920000,68520000,11690000,33910000
4,822,57400000,46900000,180000,320000,790000,120000,20680000,68580000,11870000,33200000
4,823,56140000,45830000,180000,340000,800000,120000,20420000,67310000,11430000,32500000
4,823,56520000,45810000,180000,280000,790000,210000,20510000,67870000,11360000,32700000
4,823,56120000,45270000,180000,300000,790000,330000,20670000,67640000,11450000,32170000
4,823,56150000,45680000,170000,320000,770000,320000,20220000,67520000,11390000,32590000
4,823,57910000,46760000,180000,340000,800000,320000,20220000,69870000,11470000,33940000
0,784,66470000,52880000,190000,400000,1660000,130000,15680000,78650000,16980000,39440000
0,821,63470000,48470000,120000,300000,1440000,30000,16220000,73950000,16440000,37530000
0,821,64430000,49230000,130000,310000,1490000,30000,16520000,74730000,16650000,38150000
0,821,65160000,49970000,120000,300000,1490000,30000,16530000,75500000,16680000,38800000
0,821,65400000,50140000,120000,290000,1480000,30000,16340000,75570000,16790000,38910000
0,821,65520000,49600000,120000,280000,1540000,90000,16320000,75720000,16640000,38820000
0,821,66250000,49500000,120000,280000,1620000,100000,16470000,76640000,16920000,38830000
0,822,66340000,49280000,120000,300000,1630000,100000,16370000,76780000,17060000,38900000
0,822,66790000,49600000,130000,280000,1790000,100000,16300000,77390000,17120000,39250000
0,822,66920000,49690000,140000,280000,1760000,140000,15910000,77650000,17190000,38870000
0,822,67250000,49730000,140000,280000,1830000,150000,16000000,78070000,17570000,38820000
0,823,67240000,49490000,150000,280000,1950000,140000,15760000,77850000,17910000,38490000
0,823,66280000,49890000,160000,290000,2010000,140000,15570000,76760000,18020000,37140000
0,824,67350000,50430000,170000,350000,1970000,190000,16510000,77730000,18110000,38140000
0,824,67330000,50560000,190000,360000,1860000,230000,16460000,77750000,18190000,38020000
0,824,67900000,50700000,210000,340000,1870000,220000,16020000,78480000,18350000,38400000
0,824,68560000,51080000,210000,350000,1950000,210000,16120000,79360000,18510000,38600000
0,824,68640000,51160000,230000,370000,1800000,220000,15920000,79660000,18650000,38750000
0,824,68670000,51480000,240000,370000,1670000,250000,15990000,79920000,18560000,38980000
0,825,69230000,52020000,250000,370000,1660000,280000,15940000,80630000,18140000,39800000
0,825,69130000,51580000,260000,370000,1630000,300000,15810000,80710000,17900000,40080000
0,825,68730000,51080000,260000,380000,1620000,430000,15520000,81020000,15800000,41650000
0,825,68930000,51460000,270000,380000,1630000,460000,15850000,81170000,16040000,41760000
0,825,69080000,51730000,270000,370000,1750000,470000,16090000,81470000,16460000,41580000
0,776,69580000,55370000,120000,310000,460000,70000,12570000,87210000,6960000,42630000
0,812,71250000,52100000,70000,240000,530000,90000,12550000,89200000,5500000,44020000
0,813,72280000,53320000,70000,290000,680000,90000,12740000,90090000,5930000,44150000
0,813,72860000,53780000,80000,290000,560000,100000,13240000,90260000,6190000,44250000
0,813,73840000,53640000,70000,310000,740000,100000,13100000,91690000,6290000,44280000
0,813,74170000,53740000,60000,300000,740000,100000,13100000,91980000,6150000,44860000
0,814,75140000,54520000,70000,280000,700000,100000,12860000,93230000,6180000,45260000
0,815,75020000,54680000,70000,270000,660000,90000,12880000,93030000,6240000,45290000
0,815,76500000,56420000,70000,260000,650000,50000,13120000,94710000,6290000,46710000
